Airport,Terminal,Date,Hour,Average,Max,p015,p1630,p3145,p4660,p6190,p91120,121Plus,Excluded,Total,Flights,Booths
PBI,Main,10/10/2013,1000 - 1100,0,0,10,0,0,0,0,0,0,1,11,1,1
PBI,Main,10/10/2013,1100 - 1200,2,5,4,0,0,0,0,0,0,2,6,1,1
PBI,Main,10/10/2013,1200 - 1300,23,46,13,10,13,1,0,0,0,2,39,1,1
PBI,Main,10/10/2013,1600 - 1700,0,0,10,0,0,0,0,0,0,1,11,1,1
PBI,Main,10/11/2013,1000 - 1100,13,22,16,13,0,0,0,0,0,4,33,3,1
PBI,Main,10/11/2013,1100 - 1200,17,36,11,5,5,0,0,0,0,1,22,1,1
PBI,Main,10/11/2013,1300 - 1400,5,9,18,0,0,0,0,0,0,0,18,1,2
PBI,Main,10/11/2013,1400 - 1500,1,3,6,0,0,0,0,0,0,1,7,1,1
PBI,Main,10/11/2013,1600 - 1700,1,3,18,0,0,0,0,0,0,1,19,1,1
PBI,Main,10/11/2013,1700 - 1800,21,49,8,0,3,2,0,0,0,2,15,1,1
PBI,Main,10/12/2013,1100 - 1200,16,27,24,19,0,0,0,0,0,2,45,1,1
PBI,Main,10/12/2013,1600 - 1700,2,4,15,0,0,0,0,0,0,0,15,1,1
PBI,Main,10/13/2013,1000 - 1100,12,16,5,3,0,0,0,0,0,1,9,1,1
PBI,Main,10/13/2013,1100 - 1200,18,27,9,15,0,0,0,0,0,0,24,1,1
PBI,Main,10/13/2013,1300 - 1400,4,15,21,0,0,0,0,0,0,5,26,3,2
PBI,Main,10/13/2013,1600 - 1700,5,13,11,0,0,0,0,0,0,2,13,1,1
PBI,Main,10/14/2013,1000 - 1100,8,20,25,6,0,0,0,0,0,1,32,2,1
PBI,Main,10/14/2013,1100 - 1200,14,25,20,18,0,0,0,0,0,0,38,2,1
PBI,Main,10/14/2013,1400 - 1500,3,13,30,0,0,0,0,0,0,5,35,4,2
PBI,Main,10/14/2013,1700 - 1800,1,2,5,0,0,0,0,0,0,2,7,1,1
PBI,Main,10/15/2013,1000 - 1100,1,5,24,0,0,0,0,0,0,0,24,1,1
PBI,Main,10/15/2013,1600 - 1700,3,6,11,0,0,0,0,0,0,2,13,1,1
PBI,Main,10/16/2013,1000 - 1100,0,1,21,0,0,0,0,0,0,1,22,2,1
PBI,Main,10/16/2013,1500 - 1600,3,5,10,0,0,0,0,0,0,2,12,1,1
PBI,Main,10/16/2013,1600 - 1700,0,0,16,0,0,0,0,0,0,0,16,1,1
PBI,Main,10/17/2013,1000 - 1100,2,4,9,0,0,0,0,0,0,2,11,1,1
PBI,Main,10/17/2013,1100 - 1200,18,33,15,11,6,0,0,0,0,0,32,1,1
PBI,Main,10/17/2013,1400 - 1500,3,8,4,0,0,0,0,0,0,2,6,1,1
PBI,Main,10/17/2013,1600 - 1700,0,2,16,0,0,0,0,0,0,1,17,1,1
PBI,Main,10/18/2013,1000 - 1100,3,9,19,0,0,0,0,0,0,0,19,2,1
PBI,Main,10/18/2013,1100 - 1200,35,57,3,9,9,12,0,0,0,2,35,1,1
PBI,Main,10/18/2013,1500 - 1600,0,0,6,0,0,0,0,0,0,0,6,1,1
PBI,Main,10/18/2013,1600 - 1700,5,9,27,0,0,0,0,0,0,3,30,2,1
PBI,Main,10/19/2013,1000 - 1100,1,2,6,0,0,0,0,0,0,1,7,1,1
PBI,Main,10/19/2013,1100 - 1200,9,16,27,3,0,0,0,0,0,1,31,1,2
PBI,Main,10/20/2013,1000 - 1100,0,1,8,0,0,0,0,0,0,1,9,1,1
PBI,Main,10/20/2013,1100 - 1200,24,46,7,10,10,1,0,0,0,1,29,1,1
PBI,Main,10/20/2013,1200 - 1300,5,11,27,0,0,0,0,0,0,3,30,2,1
PBI,Main,10/20/2013,1300 - 1400,2,2,7,0,0,0,0,0,0,0,7,1,1
PBI,Main,10/21/2013,1000 - 1100,6,15,29,0,0,0,0,0,0,2,31,2,1
PBI,Main,10/21/2013,1100 - 1200,25,41,14,12,18,0,0,0,0,1,45,1,1
PBI,Main,10/21/2013,1400 - 1500,1,2,7,0,0,0,0,0,0,2,9,1,1
PBI,Main,10/22/2013,1000 - 1100,1,4,11,0,0,0,0,0,0,1,12,1,1
PBI,Main,10/22/2013,1600 - 1700,2,3,5,0,0,0,0,0,0,2,7,1,1
PBI,Main,10/23/2013,1000 - 1100,1,2,15,0,0,0,0,0,0,2,17,2,1
PBI,Main,10/23/2013,1400 - 1500,4,7,7,0,0,0,0,0,0,2,9,1,1
PBI,Main,10/23/2013,1500 - 1600,2,5,7,0,0,0,0,0,0,1,8,1,1
PBI,Main,10/23/2013,1600 - 1700,4,8,17,0,0,0,0,0,0,1,18,1,1
PBI,Main,10/24/2013,1000 - 1100,1,5,17,0,0,0,0,0,0,1,18,1,1
PBI,Main,10/24/2013,1300 - 1400,26,52,13,11,12,8,0,0,0,2,46,1,1
PBI,Main,10/24/2013,1600 - 1700,4,8,20,0,0,0,0,0,0,2,22,1,1
PBI,Main,10/24/2013,1900 - 2000,6,12,5,0,0,0,0,0,0,1,6,1,1
PBI,Main,10/25/2013,1000 - 1100,1,6,26,0,0,0,0,0,0,3,29,2,1
PBI,Main,10/25/2013,1200 - 1300,20,35,10,14,5,0,0,0,0,1,30,1,1
PBI,Main,10/25/2013,1300 - 1400,2,4,7,0,0,0,0,0,0,1,8,1,1
PBI,Main,10/25/2013,1400 - 1500,2,3,5,0,0,0,0,0,0,1,6,1,1
PBI,Main,10/25/2013,1600 - 1700,7,14,29,0,0,0,0,0,0,2,31,2,1
PBI,Main,10/25/2013,1900 - 2000,2,3,6,0,0,0,0,0,0,2,8,1,1
PBI,Main,10/26/2013,1100 - 1200,8,15,23,0,0,0,0,0,0,1,24,1,2
PBI,Main,10/26/2013,1300 - 1400,1,2,5,0,0,0,0,0,0,2,7,1,2
PBI,Main,10/27/2013,1000 - 1100,1,2,15,0,0,0,0,0,0,4,19,3,1
PBI,Main,10/27/2013,1100 - 1200,17,34,17,22,5,0,0,0,0,2,46,1,1
PBI,Main,10/27/2013,1400 - 1500,1,2,15,0,0,0,0,0,0,2,17,2,2
PBI,Main,10/27/2013,1600 - 1700,1,1,5,0,0,0,0,0,0,1,6,1,1
PBI,Main,10/27/2013,1700 - 1800,24,25,0,5,0,0,0,0,0,1,6,1,1
PBI,Main,10/28/2013,1000 - 1100,1,3,13,0,0,0,0,0,0,1,14,2,1
PBI,Main,10/28/2013,1100 - 1200,10,24,20,8,0,0,0,0,0,1,29,1,1
PBI,Main,10/28/2013,1500 - 1600,2,4,5,0,0,0,0,0,0,2,7,1,1
PBI,Main,10/28/2013,1600 - 1700,8,10,10,0,0,0,0,0,0,0,10,1,1
PBI,Main,10/28/2013,1800 - 1900,14,17,6,4,0,0,0,0,0,0,10,1,1
PBI,Main,10/29/2013,1000 - 1100,1,3,20,0,0,0,0,0,0,2,22,2,1
PBI,Main,10/29/2013,1400 - 1500,7,9,8,0,0,0,0,0,0,0,8,1,2
PBI,Main,10/30/2013,1000 - 1100,2,8,20,0,0,0,0,0,0,2,22,2,1
PBI,Main,10/30/2013,1500 - 1600,11,21,18,5,0,0,0,0,0,2,25,1,1
PBI,Main,10/30/2013,1600 - 1700,19,22,2,14,0,0,0,0,0,1,17,1,1
PBI,Main,10/31/2013,1000 - 1100,0,0,12,0,0,0,0,0,0,1,13,1,1
PBI,Main,10/31/2013,1200 - 1300,20,46,17,17,12,1,0,0,0,5,52,2,1
PBI,Main,10/31/2013,1300 - 1400,2,4,4,0,0,0,0,0,0,2,6,1,2
PBI,Main,10/31/2013,1600 - 1700,2,5,16,0,0,0,0,0,0,1,17,1,1
PBI,Main,11/1/2013,1000 - 1100,4,8,17,0,0,0,0,0,0,1,18,1,1
PBI,Main,11/1/2013,1100 - 1200,15,26,10,10,0,0,0,0,0,0,20,1,1
PBI,Main,11/1/2013,1500 - 1600,6,12,11,0,0,0,0,0,0,1,12,1,1
PBI,Main,11/1/2013,1600 - 1700,0,0,11,0,0,0,0,0,0,1,12,1,1
PBI,Main,11/1/2013,1700 - 1800,3,5,10,0,0,0,0,0,0,2,12,1,1
PBI,Main,11/1/2013,1800 - 1900,1,2,5,0,0,0,0,0,0,2,7,1,1
PBI,Main,11/1/2013,2000 - 2100,5,10,6,0,0,0,0,0,0,2,8,1,1
PBI,Main,11/2/2013,1100 - 1200,21,29,3,19,0,0,0,0,0,0,22,1,1
PBI,Main,11/2/2013,1500 - 1600,3,8,14,0,0,0,0,0,0,1,15,1,1
PBI,Main,11/3/2013,1100 - 1200,14,25,12,8,0,0,0,0,0,1,21,1,1
PBI,Main,11/3/2013,1600 - 1700,7,15,6,0,0,0,0,0,0,2,8,1,1
PBI,Main,11/4/2013,1000 - 1100,2,6,20,0,0,0,0,0,0,3,23,2,1
PBI,Main,11/4/2013,1100 - 1200,22,44,15,14,14,0,0,0,0,5,48,2,1
PBI,Main,11/5/2013,1000 - 1100,1,2,7,0,0,0,0,0,0,1,8,1,1
PBI,Main,11/5/2013,1600 - 1700,2,5,11,0,0,0,0,0,0,2,13,1,1
PBI,Main,11/6/2013,0900 - 1000,5,10,7,0,0,0,0,0,0,1,8,1,1
PBI,Main,11/6/2013,1000 - 1100,0,0,14,0,0,0,0,0,0,0,14,1,1
PBI,Main,11/6/2013,1500 - 1600,0,2,11,0,0,0,0,0,0,0,11,1,1
PBI,Main,11/6/2013,1600 - 1700,2,10,27,0,0,0,0,0,0,1,28,2,1
PBI,Main,11/6/2013,1800 - 1900,1,2,5,0,0,0,0,0,0,1,6,1,1
PBI,Main,11/7/2013,1000 - 1100,1,2,6,0,0,0,0,0,0,2,8,1,1
PBI,Main,11/7/2013,1100 - 1200,44,86,7,9,10,6,14,0,0,2,48,1,1
PBI,Main,11/7/2013,1600 - 1700,4,8,21,0,0,0,0,0,0,1,22,1,1
PBI,Main,11/7/2013,1700 - 1800,1,1,5,0,0,0,0,0,0,2,7,1,1
PBI,Main,11/8/2013,1000 - 1100,5,9,17,0,0,0,0,0,0,2,19,1,1
PBI,Main,11/8/2013,1200 - 1300,21,43,17,22,15,0,0,0,0,4,58,2,1
PBI,Main,11/8/2013,1600 - 1700,2,7,24,0,0,0,0,0,0,2,26,2,1
PBI,Main,11/8/2013,1700 - 1800,0,0,6,0,0,0,0,0,0,0,6,1,1
PBI,Main,11/9/2013,1000 - 1100,0,1,11,0,0,0,0,0,0,2,13,2,1
PBI,Main,11/9/2013,1200 - 1300,24,40,10,17,17,0,0,0,0,2,46,1,1
PBI,Main,11/9/2013,1500 - 1600,8,10,9,0,0,0,0,0,0,1,10,1,1
PBI,Main,11/9/2013,1600 - 1700,6,11,20,0,0,0,0,0,0,1,21,1,1
PBI,Main,11/10/2013,0800 - 0900,1,2,4,0,0,0,0,0,0,2,6,1,1
PBI,Main,11/10/2013,0900 - 1000,3,4,6,0,0,0,0,0,0,0,6,1,1
PBI,Main,11/10/2013,1000 - 1100,6,11,11,0,0,0,0,0,0,3,14,2,1
PBI,Main,11/10/2013,1100 - 1200,19,34,15,22,6,0,0,0,0,2,45,1,1
PBI,Main,11/10/2013,1300 - 1400,1,4,5,0,0,0,0,0,0,2,7,1,1
PBI,Main,11/10/2013,1500 - 1600,0,0,6,0,0,0,0,0,0,0,6,1,2
PBI,Main,11/11/2013,0900 - 1000,4,7,6,0,0,0,0,0,0,2,8,1,1
PBI,Main,11/11/2013,1000 - 1100,6,9,21,0,0,0,0,0,0,2,23,2,2
PBI,Main,11/11/2013,1100 - 1200,5,13,47,0,0,0,0,0,0,2,49,1,2
PBI,Main,11/11/2013,1600 - 1700,3,13,40,0,0,0,0,0,0,0,40,2,1
PBI,Main,11/13/2013,1000 - 1100,1,8,13,0,0,0,0,0,0,1,14,2,1
PBI,Main,11/13/2013,1600 - 1700,5,14,23,0,0,0,0,0,0,1,24,2,1
PBI,Main,11/14/2013,1000 - 1100,7,12,19,0,0,0,0,0,0,1,20,1,1
PBI,Main,11/14/2013,1200 - 1300,19,36,16,19,8,0,0,0,0,0,43,1,1
PBI,Main,11/14/2013,1400 - 1500,1,2,5,0,0,0,0,0,0,1,6,1,1
PBI,Main,11/14/2013,1600 - 1700,1,4,21,0,0,0,0,0,0,1,22,1,1
PBI,Main,11/15/2013,1000 - 1100,8,19,16,7,0,0,0,0,0,2,25,2,2
PBI,Main,11/15/2013,1100 - 1200,20,36,14,18,10,0,0,0,0,4,46,2,1
PBI,Main,11/15/2013,1300 - 1400,2,3,5,0,0,0,0,0,0,2,7,1,1
PBI,Main,11/15/2013,1500 - 1600,2,5,11,0,0,0,0,0,0,2,13,1,1
PBI,Main,11/15/2013,1600 - 1700,0,2,17,0,0,0,0,0,0,2,19,2,1
PBI,Main,11/16/2013,1000 - 1100,5,16,20,2,0,0,0,0,0,1,23,3,1
PBI,Main,11/16/2013,1300 - 1400,16,31,20,20,2,0,0,0,0,2,44,1,1
PBI,Main,11/16/2013,1600 - 1700,6,13,23,0,0,0,0,0,0,1,24,1,1
PBI,Main,11/17/2013,1200 - 1300,24,42,12,14,16,0,0,0,0,1,43,1,1
PBI,Main,11/17/2013,1700 - 1800,2,3,4,0,0,0,0,0,0,2,6,1,1
PBI,Main,11/18/2013,1000 - 1100,6,12,28,0,0,0,0,0,0,3,31,2,1
PBI,Main,11/18/2013,1100 - 1200,29,54,10,13,15,10,0,0,0,2,50,1,1
PBI,Main,11/18/2013,1300 - 1400,3,5,5,0,0,0,0,0,0,1,6,1,1
PBI,Main,11/18/2013,1600 - 1700,1,2,13,0,0,0,0,0,0,1,14,2,1
PBI,Main,11/19/2013,1000 - 1100,5,9,16,0,0,0,0,0,0,2,18,1,1
PBI,Main,11/19/2013,1600 - 1700,7,13,24,0,0,0,0,0,0,2,26,1,1
PBI,Main,11/20/2013,0800 - 0900,9,16,20,2,0,0,0,0,0,1,23,1,1
PBI,Main,11/20/2013,1000 - 1100,5,11,28,0,0,0,0,0,0,0,28,2,1
PBI,Main,11/20/2013,1400 - 1500,4,7,7,0,0,0,0,0,0,2,9,1,1
PBI,Main,11/20/2013,1600 - 1700,6,13,38,0,0,0,0,0,0,2,40,2,1
PBI,Main,11/21/2013,1000 - 1100,0,0,19,0,0,0,0,0,0,0,19,1,1
PBI,Main,11/21/2013,1200 - 1300,23,56,25,12,11,10,0,0,0,3,61,2,2
PBI,Main,11/21/2013,1600 - 1700,2,6,18,0,0,0,0,0,0,1,19,1,1
PBI,Main,11/21/2013,1700 - 1800,3,5,4,0,0,0,0,0,0,2,6,1,1
PBI,Main,11/22/2013,1000 - 1100,5,9,24,0,0,0,0,0,0,1,25,2,1
PBI,Main,11/22/2013,1100 - 1200,3,7,12,0,0,0,0,0,0,2,14,2,1
PBI,Main,11/22/2013,1200 - 1300,15,29,19,17,0,0,0,0,0,2,38,2,1
PBI,Main,11/22/2013,1300 - 1400,3,7,25,0,0,0,0,0,0,3,28,2,1
PBI,Main,11/22/2013,1500 - 1600,5,18,26,2,0,0,0,0,0,3,31,2,1
PBI,Main,11/22/2013,1600 - 1700,5,8,21,0,0,0,0,0,0,1,22,1,1
PBI,Main,11/23/2013,1000 - 1100,2,7,9,0,0,0,0,0,0,0,9,1,1
PBI,Main,11/23/2013,1100 - 1200,13,23,20,12,0,0,0,0,0,1,33,1,1
PBI,Main,11/23/2013,1300 - 1400,1,2,5,0,0,0,0,0,0,2,7,1,1
PBI,Main,11/23/2013,1600 - 1700,0,1,15,0,0,0,0,0,0,0,15,1,1
PBI,Main,11/23/2013,1700 - 1800,1,2,5,0,0,0,0,0,0,1,6,1,1
PBI,Main,11/24/2013,1000 - 1100,0,2,8,0,0,0,0,0,0,1,9,1,1
PBI,Main,11/24/2013,1100 - 1200,13,21,17,11,0,0,0,0,0,0,28,1,1
PBI,Main,11/24/2013,1200 - 1300,3,11,28,0,0,0,0,0,0,1,29,1,1
PBI,Main,11/24/2013,1300 - 1400,9,10,5,0,0,0,0,0,0,1,6,1,1
PBI,Main,11/25/2013,1000 - 1100,4,11,40,0,0,0,0,0,0,2,42,3,1
PBI,Main,11/25/2013,1200 - 1300,25,50,11,19,11,5,0,0,0,2,48,1,1
PBI,Main,11/25/2013,1600 - 1700,4,9,31,0,0,0,0,0,0,2,33,2,1
PBI,Main,11/26/2013,1000 - 1100,2,7,25,0,0,0,0,0,0,2,27,2,1
PBI,Main,11/26/2013,1300 - 1400,2,4,8,0,0,0,0,0,0,1,9,1,1
PBI,Main,11/26/2013,1500 - 1600,6,9,9,0,0,0,0,0,0,1,10,1,1
PBI,Main,11/27/2013,1000 - 1100,0,2,24,0,0,0,0,0,0,1,25,1,1
PBI,Main,11/27/2013,1300 - 1400,2,6,8,0,0,0,0,0,0,4,12,2,1
PBI,Main,11/27/2013,1500 - 1600,3,7,14,0,0,0,0,0,0,1,15,1,1
PBI,Main,11/27/2013,1600 - 1700,1,5,31,0,0,0,0,0,0,2,33,2,1
PBI,Main,11/28/2013,1100 - 1200,28,51,11,13,18,7,0,0,0,4,53,2,1
PBI,Main,11/28/2013,1300 - 1400,1,1,4,0,0,0,0,0,0,2,6,1,1
PBI,Main,11/28/2013,1800 - 1900,0,1,5,0,0,0,0,0,0,2,7,1,1
PBI,Main,11/29/2013,1000 - 1100,3,13,25,0,0,0,0,0,0,2,27,2,1
PBI,Main,11/29/2013,1200 - 1300,19,38,22,16,12,0,0,0,0,1,51,1,1
PBI,Main,11/29/2013,1400 - 1500,9,16,15,2,0,0,0,0,0,1,18,1,1
PBI,Main,11/29/2013,1500 - 1600,1,2,5,0,0,0,0,0,0,1,6,1,1
PBI,Main,11/29/2013,1600 - 1700,0,0,8,0,0,0,0,0,0,0,8,1,1
PBI,Main,11/29/2013,1700 - 1800,0,1,17,0,0,0,0,0,0,2,19,2,1
PBI,Main,11/30/2013,1000 - 1100,2,3,4,0,0,0,0,0,0,2,6,1,1
PBI,Main,11/30/2013,1200 - 1300,6,11,14,0,0,0,0,0,0,0,14,1,1
PBI,Main,11/30/2013,1300 - 1400,0,1,9,0,0,0,0,0,0,0,9,1,1
PBI,Main,11/30/2013,1600 - 1700,17,35,17,24,3,0,0,0,0,0,44,2,1
PBI,Main,11/30/2013,1700 - 1800,22,37,15,19,10,0,0,0,0,2,46,1,1
PBI,Main,12/1/2013,0900 - 1000,4,9,8,0,0,0,0,0,0,2,10,1,1
PBI,Main,12/1/2013,1000 - 1100,2,9,18,0,0,0,0,0,0,4,22,2,1
PBI,Main,12/1/2013,1100 - 1200,11,24,41,18,0,0,0,0,0,4,63,4,1
PBI,Main,12/1/2013,1200 - 1300,8,20,26,11,0,0,0,0,0,5,42,3,2
PBI,Main,12/1/2013,1300 - 1400,1,1,5,0,0,0,0,0,0,1,6,1,2
PBI,Main,12/1/2013,1400 - 1500,4,11,18,0,0,0,0,0,0,4,22,3,2
PBI,Main,12/1/2013,1500 - 1600,4,6,9,0,0,0,0,0,0,0,9,1,1
PBI,Main,12/1/2013,1600 - 1700,11,34,23,11,2,0,0,0,0,3,39,2,1
PBI,Main,12/1/2013,1700 - 1800,1,4,25,0,0,0,0,0,0,6,31,4,1
PBI,Main,12/1/2013,1800 - 1900,2,3,8,0,0,0,0,0,0,1,9,1,1
PBI,Main,12/1/2013,1900 - 2000,1,2,6,0,0,0,0,0,0,1,7,1,1
PBI,Main,12/2/2013,1000 - 1100,5,15,40,0,0,0,0,0,0,4,44,3,1
PBI,Main,12/2/2013,1100 - 1200,24,41,14,15,18,0,0,0,0,2,49,1,1
PBI,Main,12/2/2013,1300 - 1400,5,10,8,0,0,0,0,0,0,1,9,1,1
PBI,Main,12/2/2013,1400 - 1500,1,4,17,0,0,0,0,0,0,1,18,2,1
PBI,Main,12/2/2013,1600 - 1700,7,19,24,5,0,0,0,0,0,3,32,2,1
PBI,Main,12/3/2013,1000 - 1100,1,1,5,0,0,0,0,0,0,2,7,1,1
PBI,Main,12/3/2013,1200 - 1300,1,2,6,0,0,0,0,0,0,2,8,1,1
PBI,Main,12/3/2013,1800 - 1900,2,5,11,0,0,0,0,0,0,0,11,1,1
PBI,Main,12/4/2013,1000 - 1100,5,9,13,0,0,0,0,0,0,3,16,2,1
PBI,Main,12/4/2013,1600 - 1700,7,9,14,0,0,0,0,0,0,0,14,1,1
PBI,Main,12/5/2013,1000 - 1100,13,19,16,7,0,0,0,0,0,1,24,1,2
PBI,Main,12/5/2013,1100 - 1200,29,58,13,10,10,13,0,0,0,2,48,1,1
PBI,Main,12/5/2013,1300 - 1400,0,1,9,0,0,0,0,0,0,1,10,1,1
PBI,Main,12/5/2013,1600 - 1700,1,3,22,0,0,0,0,0,0,0,22,1,1
PBI,Main,12/5/2013,1700 - 1800,1,2,7,0,0,0,0,0,0,1,8,1,1
PBI,Main,12/5/2013,2000 - 2100,0,0,7,0,0,0,0,0,0,1,8,1,1
PBI,Main,12/6/2013,1000 - 1100,6,18,22,2,0,0,0,0,0,3,27,2,1
PBI,Main,12/6/2013,1200 - 1300,15,37,25,17,6,0,0,0,0,3,51,3,1
PBI,Main,12/6/2013,1400 - 1500,4,9,17,0,0,0,0,0,0,3,20,2,1
PBI,Main,12/6/2013,1500 - 1600,3,5,13,0,0,0,0,0,0,2,15,1,1
PBI,Main,12/6/2013,1600 - 1700,4,7,20,0,0,0,0,0,0,2,22,1,1
PBI,Main,12/7/2013,0900 - 1000,2,3,5,0,0,0,0,0,0,1,6,1,1
PBI,Main,12/7/2013,1200 - 1300,7,23,32,7,0,0,0,0,0,2,41,2,1
PBI,Main,12/7/2013,1600 - 1700,1,2,4,0,0,0,0,0,0,2,6,1,1
PBI,Main,12/8/2013,1100 - 1200,11,24,29,11,0,0,0,0,0,1,41,1,1
PBI,Main,12/8/2013,1200 - 1300,1,4,10,0,0,0,0,0,0,3,13,2,2
PBI,Main,12/8/2013,1300 - 1400,4,8,6,0,0,0,0,0,0,2,8,1,1
PBI,Main,12/8/2013,1400 - 1500,5,9,9,0,0,0,0,0,0,2,11,1,1
PBI,Main,12/8/2013,1500 - 1600,3,5,10,0,0,0,0,0,0,1,11,1,1
PBI,Main,12/8/2013,1800 - 1900,0,1,5,0,0,0,0,0,0,1,6,1,1
PBI,Main,12/9/2013,1000 - 1100,2,7,17,0,0,0,0,0,0,3,20,2,1
PBI,Main,12/9/2013,1100 - 1200,3,11,9,0,0,0,0,0,0,2,11,1,1
PBI,Main,12/9/2013,1200 - 1300,13,27,33,23,0,0,0,0,0,0,56,2,1
PBI,Main,12/9/2013,1500 - 1600,1,4,4,0,0,0,0,0,0,2,6,1,1
PBI,Main,12/9/2013,1600 - 1700,12,18,17,5,0,0,0,0,0,2,24,1,1
PBI,Main,12/10/2013,1000 - 1100,0,1,10,0,0,0,0,0,0,1,11,1,1
PBI,Main,12/10/2013,1500 - 1600,1,2,5,0,0,0,0,0,0,2,7,1,1
PBI,Main,12/11/2013,1000 - 1100,11,23,15,9,0,0,0,0,0,2,26,2,1
PBI,Main,12/11/2013,1200 - 1300,2,3,8,0,0,0,0,0,0,2,10,1,1
PBI,Main,12/11/2013,1500 - 1600,3,7,13,0,0,0,0,0,0,3,16,2,1
PBI,Main,12/11/2013,1600 - 1700,0,2,21,0,0,0,0,0,0,0,21,1,1
PBI,Main,12/12/2013,1000 - 1100,0,1,10,0,0,0,0,0,0,0,10,1,1
PBI,Main,12/12/2013,1100 - 1200,41,67,5,11,7,14,7,0,0,2,46,1,1
PBI,Main,12/12/2013,1300 - 1400,1,2,5,0,0,0,0,0,0,2,7,1,1
PBI,Main,12/12/2013,1500 - 1600,0,0,14,0,0,0,0,0,0,0,14,1,1
PBI,Main,12/12/2013,1600 - 1700,4,9,23,0,0,0,0,0,0,0,23,1,1
PBI,Main,12/13/2013,1000 - 1100,10,17,28,2,0,0,0,0,0,2,32,2,1
PBI,Main,12/13/2013,1100 - 1200,26,46,11,12,17,1,0,0,0,2,43,1,1
PBI,Main,12/13/2013,1200 - 1300,11,15,12,0,0,0,0,0,0,0,12,1,1
PBI,Main,12/13/2013,1400 - 1500,6,10,8,0,0,0,0,0,0,1,9,1,1
PBI,Main,12/13/2013,1500 - 1600,3,13,27,0,0,0,0,0,0,4,31,3,1
PBI,Main,12/13/2013,1600 - 1700,3,9,16,0,0,0,0,0,0,3,19,2,1
PBI,Main,12/14/2013,1000 - 1100,2,4,8,0,0,0,0,0,0,2,10,1,1
PBI,Main,12/14/2013,1200 - 1300,20,42,30,16,20,0,0,0,0,4,70,3,1
PBI,Main,12/14/2013,1500 - 1600,1,3,5,0,0,0,0,0,0,1,6,1,1
PBI,Main,12/14/2013,1600 - 1700,1,2,8,0,0,0,0,0,0,4,12,2,1
PBI,Main,12/14/2013,1700 - 1800,4,7,4,0,0,0,0,0,0,2,6,1,1
PBI,Main,12/15/2013,1000 - 1100,2,9,12,0,0,0,0,0,0,3,15,2,1
PBI,Main,12/15/2013,1100 - 1200,21,44,13,13,12,0,0,0,0,2,40,2,1
PBI,Main,12/15/2013,1200 - 1300,8,18,12,4,0,0,0,0,0,2,18,1,1
PBI,Main,12/15/2013,1600 - 1700,6,10,5,0,0,0,0,0,0,2,7,1,1
PBI,Main,12/16/2013,0800 - 0900,1,1,4,0,0,0,0,0,0,2,6,1,1
PBI,Main,12/16/2013,1000 - 1100,6,12,21,0,0,0,0,0,0,2,23,1,1
PBI,Main,12/16/2013,1100 - 1200,20,44,17,13,8,0,0,0,0,2,40,1,1
PBI,Main,12/16/2013,1200 - 1300,4,9,17,0,0,0,0,0,0,1,18,1,1
PBI,Main,12/16/2013,1300 - 1400,1,2,4,0,0,0,0,0,0,2,6,1,1
PBI,Main,12/16/2013,1600 - 1700,0,2,28,0,0,0,0,0,0,1,29,2,1
PBI,Main,12/17/2013,1000 - 1100,2,7,23,0,0,0,0,0,0,1,24,1,1
PBI,Main,12/17/2013,1600 - 1700,0,0,9,0,0,0,0,0,0,1,10,1,1
PBI,Main,12/17/2013,1700 - 1800,1,2,4,0,0,0,0,0,0,2,6,1,1
PBI,Main,12/18/2013,1000 - 1100,4,10,31,0,0,0,0,0,0,1,32,2,1
PBI,Main,12/18/2013,1600 - 1700,1,5,28,0,0,0,0,0,0,3,31,2,1
PBI,Main,12/19/2013,1000 - 1100,3,9,32,0,0,0,0,0,0,1,33,2,1
PBI,Main,12/19/2013,1200 - 1300,17,35,15,16,3,0,0,0,0,2,36,1,1
PBI,Main,12/19/2013,1300 - 1400,2,5,7,0,0,0,0,0,0,2,9,1,1
PBI,Main,12/19/2013,1400 - 1500,12,28,3,2,0,0,0,0,0,1,6,1,1
PBI,Main,12/19/2013,1500 - 1600,2,2,11,0,0,0,0,0,0,1,12,1,1
PBI,Main,12/19/2013,1600 - 1700,2,6,23,0,0,0,0,0,0,0,23,1,1
PBI,Main,12/19/2013,1700 - 1800,4,10,5,0,0,0,0,0,0,1,6,1,1
PBI,Main,12/20/2013,1000 - 1100,6,16,29,1,0,0,0,0,0,4,34,2,1
PBI,Main,12/20/2013,1100 - 1200,11,25,20,9,0,0,0,0,0,3,32,2,1
PBI,Main,12/20/2013,1200 - 1300,4,9,15,0,0,0,0,0,0,3,18,2,1
PBI,Main,12/20/2013,1300 - 1400,4,8,10,0,0,0,0,0,0,1,11,1,1
PBI,Main,12/20/2013,1400 - 1500,0,0,7,0,0,0,0,0,0,0,7,1,1
PBI,Main,12/20/2013,1500 - 1600,2,5,15,0,0,0,0,0,0,3,18,2,1
PBI,Main,12/20/2013,1600 - 1700,1,5,22,0,0,0,0,0,0,1,23,1,1
PBI,Main,12/20/2013,1800 - 1900,3,10,4,0,0,0,0,0,0,2,6,1,1
PBI,Main,12/20/2013,1900 - 2000,4,7,8,0,0,0,0,0,0,2,10,1,1
PBI,Main,12/21/2013,1000 - 1100,2,3,4,0,0,0,0,0,0,2,6,1,1
