Airport,Terminal,Date,Hour,Average,Max,p015,p1630,p3145,p4660,p6190,p91120,p121Plus,Excluded,Total,Flights,Booths,
ATL,Concourse F,4/26/2013,1700 - 1800,34,55,23,82,135,71,0,0,0,7,318,2,21,
ATL,Concourse F,4/26/2013,1800 - 1900,4,13,270,0,0,0,0,0,0,4,274,2,16,
ATL,Concourse F,4/26/2013,1900 - 2000,13,40,131,59,18,0,0,0,0,7,215,1,20,
ATL,Concourse F,4/26/2013,2000 - 2100,21,39,133,181,84,0,0,0,0,11,409,2,15,
ATL,Concourse E,4/27/2013,1200 - 1300,7,14,121,0,0,0,0,0,0,3,124,1,27,
ATL,Concourse E,4/27/2013,1300 - 1400,6,28,628,92,0,0,0,0,0,23,743,4,42,
ATL,Concourse E,4/27/2013,1400 - 1500,12,37,699,320,45,0,0,0,0,29,1093,5,39,
ATL,Concourse E,4/27/2013,1500 - 1600,7,29,689,150,0,0,0,0,0,27,866,4,46,
ATL,Concourse E,4/27/2013,1600 - 1700,4,25,902,8,0,0,0,0,0,25,935,6,40,
ATL,Concourse E,4/27/2013,1700 - 1800,6,19,281,12,0,0,0,0,0,10,303,2,38,
ATL,Concourse E,4/27/2013,1800 - 1900,8,39,1292,405,12,0,0,0,0,51,1760,12,44,
ATL,Concourse E,4/27/2013,1900 - 2000,6,37,1055,125,11,0,0,0,0,29,1220,8,42,
ATL,Concourse F,4/27/2013,0500 - 0600,12,45,515,285,41,0,0,0,0,26,867,5,31,
ATL,Concourse F,4/27/2013,0600 - 0700,4,22,733,19,0,0,0,0,0,19,771,3,29,
ATL,Concourse F,4/27/2013,0700 - 0800,2,13,194,0,0,0,0,0,0,7,201,1,28,
ATL,Concourse F,4/27/2013,1000 - 1100,2,11,62,0,0,0,0,0,0,1,63,1,19,
ATL,Concourse F,4/27/2013,1100 - 1200,3,19,474,7,0,0,0,0,0,15,496,3,26,
ATL,Concourse F,4/27/2013,1200 - 1300,1,6,283,0,0,0,0,0,0,10,293,1,27,
ATL,Concourse F,4/27/2013,1300 - 1400,23,61,320,332,213,73,3,0,0,30,971,6,24,
ATL,Concourse F,4/27/2013,1400 - 1500,17,51,222,144,54,18,0,0,0,12,450,2,24,
ATL,Concourse F,4/27/2013,1500 - 1600,13,52,528,87,79,22,0,0,0,20,736,4,24,
ATL,Concourse F,4/27/2013,1600 - 1700,19,48,123,118,39,5,0,0,0,13,298,2,24,
ATL,Concourse F,4/27/2013,1700 - 1800,6,17,441,9,0,0,0,0,0,12,462,3,26,
ATL,Concourse F,4/27/2013,1800 - 1900,5,13,155,0,0,0,0,0,0,4,159,1,22,
ATL,Concourse F,4/27/2013,1900 - 2000,9,45,716,135,48,0,0,0,0,27,926,6,24,
ATL,Concourse F,4/27/2013,2000 - 2100,24,35,40,381,118,0,0,0,0,11,550,3,37,
ATL,Concourse E,4/28/2013,1300 - 1400,5,21,458,21,0,0,0,0,0,15,494,3,39,
ATL,Concourse E,4/28/2013,1400 - 1500,7,32,1235,206,4,0,0,0,0,43,1488,7,47,
ATL,Concourse E,4/28/2013,1500 - 1600,5,19,572,37,0,0,0,0,0,19,628,4,35,
ATL,Concourse E,4/28/2013,1600 - 1700,3,11,687,0,0,0,0,0,0,17,704,4,32,
ATL,Concourse E,4/28/2013,1700 - 1800,9,48,577,198,12,2,0,0,0,22,811,5,43,
ATL,Concourse E,4/28/2013,1800 - 1900,4,31,987,34,1,0,0,0,0,28,1050,8,40,
ATL,Concourse E,4/28/2013,1900 - 2000,3,12,329,0,0,0,0,0,0,9,338,2,35,
ATL,Concourse E,4/28/2013,2000 - 2100,2,10,555,0,0,0,0,0,0,20,575,4,43,
ATL,Concourse F,4/28/2013,0500 - 0600,8,27,755,147,0,0,0,0,0,29,931,5,33,
ATL,Concourse F,4/28/2013,0600 - 0700,4,16,493,3,0,0,0,0,0,11,507,2,32,
ATL,Concourse F,4/28/2013,0700 - 0800,7,36,240,8,29,0,0,0,0,8,285,1,35,
ATL,Concourse F,4/28/2013,0800 - 0900,3,19,330,6,0,0,0,0,0,11,347,2,30,
ATL,Concourse F,4/28/2013,1000 - 1100,4,13,166,0,0,0,0,0,0,4,170,2,25,
ATL,Concourse F,4/28/2013,1100 - 1200,7,23,519,72,0,0,0,0,0,22,613,3,29,
ATL,Concourse F,4/28/2013,1200 - 1300,4,11,283,0,0,0,0,0,0,6,289,1,28,
ATL,Concourse F,4/28/2013,1300 - 1400,13,44,504,201,96,0,0,0,0,23,824,6,33,
ATL,Concourse F,4/28/2013,1400 - 1500,17,38,355,404,74,0,0,0,0,28,861,3,29,
ATL,Concourse F,4/28/2013,1500 - 1600,3,9,136,0,0,0,0,0,0,2,138,1,20,
ATL,Concourse F,4/28/2013,1600 - 1700,15,33,209,168,8,0,0,0,0,12,397,2,27,
ATL,Concourse F,4/28/2013,1700 - 1800,9,30,651,136,0,0,0,0,0,19,806,5,28,
ATL,Concourse F,4/28/2013,1800 - 1900,4,12,149,0,0,0,0,0,0,2,151,1,18,
ATL,Concourse F,4/28/2013,1900 - 2000,3,12,255,0,0,0,0,0,0,9,264,2,23,
ATL,Concourse F,4/28/2013,2000 - 2100,7,25,566,34,0,0,0,0,0,28,628,3,26,
ATL,Concourse E,4/29/2013,1300 - 1400,14,53,513,224,100,15,0,0,0,27,879,6,34,
ATL,Concourse E,4/29/2013,1400 - 1500,32,80,307,201,312,156,157,0,0,36,1169,6,36,
ATL,Concourse E,4/29/2013,1500 - 1600,22,62,299,164,186,71,5,0,0,27,752,3,44,
ATL,Concourse E,4/29/2013,1600 - 1700,12,41,609,220,92,0,0,0,0,24,945,6,36,
ATL,Concourse E,4/29/2013,1700 - 1800,7,28,525,81,0,0,0,0,0,19,625,4,34,
ATL,Concourse E,4/29/2013,1800 - 1900,5,23,808,37,0,0,0,0,0,24,869,7,33,
ATL,Concourse E,4/29/2013,1900 - 2000,4,18,821,26,0,0,0,0,0,33,880,6,36,
ATL,Concourse E,4/29/2013,2000 - 2100,2,6,146,0,0,0,0,0,0,3,149,1,29,
ATL,Concourse F,4/29/2013,0500 - 0600,16,59,401,119,92,48,0,0,0,23,683,5,30,
ATL,Concourse F,4/29/2013,0600 - 0700,23,62,461,247,276,118,3,0,0,108,1213,5,28,
ATL,Concourse F,4/29/2013,0800 - 0900,5,14,182,0,0,0,0,0,0,6,188,1,22,
ATL,Concourse F,4/29/2013,1000 - 1100,7,15,64,0,0,0,0,0,0,2,66,1,13,
ATL,Concourse F,4/29/2013,1100 - 1200,14,43,377,252,42,0,0,0,0,21,692,4,19,
ATL,Concourse F,4/29/2013,1200 - 1300,11,24,188,85,0,0,0,0,0,9,282,1,25,
ATL,Concourse F,4/29/2013,1300 - 1400,9,32,427,67,2,0,0,0,0,17,513,4,32,
ATL,Concourse F,4/29/2013,1400 - 1500,10,26,708,154,0,0,0,0,0,25,887,3,28,
ATL,Concourse F,4/29/2013,1500 - 1600,6,18,283,19,0,0,0,0,0,13,315,3,17,
ATL,Concourse F,4/29/2013,1600 - 1700,11,31,320,131,5,0,0,0,0,15,471,2,20,
ATL,Concourse F,4/29/2013,1700 - 1800,11,21,128,48,0,0,0,0,0,6,182,1,17,
ATL,Concourse F,4/29/2013,1800 - 1900,6,25,308,3,0,0,0,0,0,8,319,3,19,
ATL,Concourse F,4/29/2013,1900 - 2000,9,29,258,69,0,0,0,0,0,14,341,2,18,
ATL,Concourse F,4/29/2013,2000 - 2100,12,21,164,105,0,0,0,0,0,8,277,1,27,
ATL,Concourse E,4/30/2013,1300 - 1400,6,23,481,47,0,0,0,0,0,13,541,3,38,
ATL,Concourse E,4/30/2013,1400 - 1500,17,62,690,294,204,82,2,0,0,38,1310,7,39,
ATL,Concourse E,4/30/2013,1500 - 1600,16,41,367,246,109,0,0,0,0,18,740,3,39,
ATL,Concourse E,4/30/2013,1600 - 1700,16,52,462,122,192,16,0,0,0,26,818,5,31,
ATL,Concourse E,4/30/2013,1700 - 1800,15,25,61,121,0,0,0,0,0,0,182,1,25,
ATL,Concourse E,4/30/2013,1800 - 1900,20,76,609,328,270,89,11,0,0,45,1352,10,31,
ATL,Concourse E,4/30/2013,1900 - 2000,5,18,225,4,0,0,0,0,0,6,235,2,25,
ATL,Concourse E,4/30/2013,2000 - 2100,3,13,278,0,0,0,0,0,0,6,284,2,24,
ATL,Concourse F,4/30/2013,0500 - 0600,14,50,441,189,105,14,0,0,0,24,773,5,28,
ATL,Concourse F,4/30/2013,0600 - 0700,9,30,726,186,0,0,0,0,0,26,938,4,25,
ATL,Concourse F,4/30/2013,0900 - 1000,7,19,186,21,0,0,0,0,0,4,211,1,15,
ATL,Concourse F,4/30/2013,1000 - 1100,6,14,54,0,0,0,0,0,0,2,56,1,13,
ATL,Concourse F,4/30/2013,1100 - 1200,17,42,246,254,74,0,0,0,0,19,593,3,19,
ATL,Concourse F,4/30/2013,1200 - 1300,11,38,409,159,10,0,0,0,0,16,594,3,30,
ATL,Concourse F,4/30/2013,1300 - 1400,26,55,179,159,135,77,0,0,0,20,570,5,29,
ATL,Concourse F,4/30/2013,1400 - 1500,28,56,99,88,100,64,0,0,0,11,362,1,18,
ATL,Concourse F,4/30/2013,1500 - 1600,14,43,240,147,18,0,0,0,0,14,419,2,23,
ATL,Concourse F,4/30/2013,1600 - 1700,20,53,220,128,116,15,0,0,0,19,498,4,20,
ATL,Concourse F,4/30/2013,1700 - 1800,7,19,104,6,0,0,0,0,0,7,117,1,15,
ATL,Concourse F,4/30/2013,1800 - 1900,2,9,107,0,0,0,0,0,0,3,110,1,15,
ATL,Concourse F,4/30/2013,1900 - 2000,9,34,479,139,5,0,0,0,0,20,643,4,20,
ATL,Concourse F,4/30/2013,2000 - 2100,33,56,42,151,193,79,0,0,0,11,476,2,24,
ATL,Concourse E,5/1/2013,1300 - 1400,17,51,288,175,110,13,0,0,0,16,602,4,36,
ATL,Concourse E,5/1/2013,1400 - 1500,15,48,936,460,263,7,0,0,0,52,1718,8,46,
ATL,Concourse E,5/1/2013,1500 - 1600,20,50,280,166,187,21,0,0,0,24,678,3,46,
ATL,Concourse E,5/1/2013,1600 - 1700,11,33,349,172,10,0,0,0,0,18,549,3,33,
ATL,Concourse E,5/1/2013,1700 - 1800,10,33,427,194,4,0,0,0,0,20,645,4,34,
ATL,Concourse E,5/1/2013,1800 - 1900,8,44,846,79,23,0,0,0,0,25,973,8,30,
ATL,Concourse E,5/1/2013,1900 - 2000,2,13,375,0,0,0,0,0,0,13,388,3,32,
ATL,Concourse E,5/1/2013,2000 - 2100,2,13,176,0,0,0,0,0,0,6,182,2,24,
ATL,Concourse F,5/1/2013,0500 - 0600,9,24,211,63,0,0,0,0,0,9,283,2,28,
ATL,Concourse F,5/1/2013,0600 - 0700,12,45,764,237,78,0,0,0,0,27,1106,5,28,
ATL,Concourse F,5/1/2013,0700 - 0800,10,36,302,97,14,0,0,0,0,9,422,2,28,
ATL,Concourse F,5/1/2013,1000 - 1100,9,27,266,51,0,0,0,0,0,11,328,2,18,
ATL,Concourse F,5/1/2013,1100 - 1200,26,71,190,203,152,50,16,0,0,21,632,3,20,
ATL,Concourse F,5/1/2013,1200 - 1300,18,33,111,150,18,0,0,0,0,8,287,1,17,
ATL,Concourse F,5/1/2013,1300 - 1400,17,53,367,257,110,15,0,0,0,25,774,5,27,
ATL,Concourse F,5/1/2013,1400 - 1500,20,49,157,102,75,8,0,0,0,10,352,1,20,
ATL,Concourse F,5/1/2013,1500 - 1600,14,39,473,268,48,0,0,0,0,24,813,6,20,
ATL,Concourse F,5/1/2013,1600 - 1700,20,51,126,89,57,8,0,0,0,11,291,2,21,
ATL,Concourse F,5/1/2013,1700 - 1800,16,35,88,74,8,0,0,0,0,5,175,2,19,
ATL,Concourse F,5/1/2013,1800 - 1900,4,11,264,0,0,0,0,0,0,4,268,2,21,
ATL,Concourse F,5/1/2013,1900 - 2000,11,29,227,78,0,0,0,0,0,13,318,2,15,
ATL,Concourse F,5/1/2013,2000 - 2100,12,26,176,107,0,0,0,0,0,9,292,1,18,
ATL,Concourse E,5/2/2013,1300 - 1400,9,31,654,194,2,0,0,0,0,26,876,6,33,
ATL,Concourse E,5/2/2013,1400 - 1500,12,48,828,131,181,7,0,0,0,34,1181,6,41,
ATL,Concourse E,5/2/2013,1500 - 1600,12,49,209,38,44,5,0,0,0,8,304,2,39,
ATL,Concourse E,5/2/2013,1600 - 1700,5,24,692,70,0,0,0,0,0,23,785,7,30,
ATL,Concourse E,5/2/2013,1700 - 1800,6,29,670,40,0,0,0,0,0,20,730,6,33,
ATL,Concourse E,5/2/2013,1800 - 1900,3,21,920,18,0,0,0,0,0,27,965,9,32,
ATL,Concourse E,5/2/2013,1900 - 2000,3,20,254,4,0,0,0,0,0,9,267,2,28,
ATL,Concourse E,5/2/2013,2000 - 2100,2,10,183,0,0,0,0,0,0,5,188,2,23,
ATL,Concourse F,5/2/2013,0500 - 0600,7,28,468,101,0,0,0,0,0,20,589,4,28,
ATL,Concourse F,5/2/2013,0600 - 0700,7,34,963,146,11,0,0,0,0,34,1154,5,30,
ATL,Concourse F,5/2/2013,0700 - 0800,6,18,208,7,0,0,0,0,0,6,221,1,26,
ATL,Concourse F,5/2/2013,1100 - 1200,10,30,445,148,0,0,0,0,0,21,614,4,23,
ATL,Concourse F,5/2/2013,1200 - 1300,11,27,210,113,0,0,0,0,0,9,332,2,27,
ATL,Concourse F,5/2/2013,1300 - 1400,13,38,289,156,12,0,0,0,0,15,472,3,29,
ATL,Concourse F,5/2/2013,1400 - 1500,9,28,219,66,0,0,0,0,0,10,295,2,16,
ATL,Concourse F,5/2/2013,1500 - 1600,18,38,116,110,41,0,0,0,0,8,275,3,15,
ATL,Concourse F,5/2/2013,1600 - 1700,11,38,306,73,29,0,0,0,0,14,422,3,17,
ATL,Concourse F,5/2/2013,1900 - 2000,14,60,348,164,61,10,0,0,0,18,601,3,16,
ATL,Concourse F,5/2/2013,2000 - 2100,24,51,137,56,89,51,0,0,0,16,349,2,21,
ATL,Concourse F,5/2/2013,2100 - 2200,5,10,57,0,0,0,0,0,0,4,61,1,3,
ATL,Concourse E,5/3/2013,1300 - 1400,17,79,730,284,140,58,39,0,0,44,1295,8,35,
ATL,Concourse E,5/3/2013,1400 - 1500,20,82,332,335,114,48,27,0,0,28,884,4,42,
ATL,Concourse E,5/3/2013,1500 - 1600,11,46,228,36,36,1,0,0,0,11,312,2,28,
ATL,Concourse E,5/3/2013,1600 - 1700,41,81,82,0,0,0,83,0,0,3,168,3,18,
ATL,Concourse F,5/3/2013,0500 - 0600,6,50,664,116,17,2,0,0,0,27,826,5,29,
ATL,Concourse F,5/3/2013,0600 - 0700,14,49,375,216,66,6,0,0,0,19,682,3,28,
ATL,Concourse F,5/3/2013,0700 - 0800,4,17,434,10,0,0,0,0,0,14,458,2,28,
ATL,Concourse F,5/3/2013,1000 - 1100,2,8,65,0,0,0,0,0,0,3,68,1,18,
ATL,Concourse F,5/3/2013,1100 - 1200,6,28,641,47,0,0,0,0,0,20,708,4,26,
ATL,Concourse F,5/3/2013,1200 - 1300,6,19,547,30,0,0,0,0,0,24,601,3,31,
ATL,Concourse F,5/3/2013,1300 - 1400,5,30,387,45,0,0,0,0,0,14,446,4,35,
ATL,Concourse F,5/3/2013,1400 - 1500,19,46,229,115,121,6,0,0,0,11,482,2,26,
ATL,Concourse F,5/3/2013,1500 - 1600,15,46,191,102,39,1,0,0,0,52,385,4,13,
ATL,Concourse F,5/3/2013,1700 - 1800,20,57,13,4,2,5,0,0,0,7,31,2,4,
ATL,Concourse F,5/3/2013,1800 - 1900,0,0,0,0,0,0,0,0,0,13,13,1,0,
ATL,Concourse F,5/3/2013,2000 - 2100,18,54,7,3,2,1,0,0,0,2,15,1,1,
ATL,Concourse F,5/3/2013,2100 - 2200,3,8,47,0,0,0,0,0,0,4,51,1,17,
ATL,Concourse E,5/4/2013,1300 - 1400,4,17,836,4,0,0,0,0,0,22,862,6,42,
ATL,Concourse E,5/4/2013,1400 - 1500,11,34,810,293,16,0,0,0,0,31,1150,6,42,
ATL,Concourse E,5/4/2013,1500 - 1600,9,36,774,209,12,0,0,0,0,28,1023,5,46,
ATL,Concourse E,5/4/2013,1600 - 1700,3,16,467,3,0,0,0,0,0,15,485,3,42,
ATL,Concourse E,5/4/2013,1700 - 1800,5,46,713,15,2,1,0,0,0,23,754,5,40,
ATL,Concourse E,5/4/2013,1800 - 1900,5,27,1102,60,0,0,0,0,0,32,1194,9,41,
ATL,Concourse E,5/4/2013,1900 - 2000,4,23,712,25,0,0,0,0,0,20,757,6,38,
ATL,Concourse E,5/4/2013,2000 - 2100,2,11,541,0,0,0,0,0,0,10,551,4,35,
ATL,Concourse F,5/4/2013,0500 - 0600,14,54,681,195,125,35,0,0,0,35,1071,6,28,
ATL,Concourse F,5/4/2013,0600 - 0700,23,49,153,102,194,14,0,0,0,12,475,2,28,
ATL,Concourse F,5/4/2013,0700 - 0800,5,16,477,5,0,0,0,0,0,12,494,2,27,
ATL,Concourse F,5/4/2013,1000 - 1100,3,13,152,0,0,0,0,0,0,6,158,2,23,
ATL,Concourse F,5/4/2013,1100 - 1200,2,20,330,9,0,0,0,0,0,12,351,2,28,
ATL,Concourse F,5/4/2013,1200 - 1300,6,23,777,47,0,0,0,0,0,28,852,4,35,
ATL,Concourse F,5/4/2013,1300 - 1400,6,25,189,18,0,0,0,0,0,6,213,2,33,
ATL,Concourse F,5/4/2013,1400 - 1500,14,45,369,98,82,0,0,0,0,22,571,2,27,
ATL,Concourse F,5/4/2013,1500 - 1600,15,55,248,64,77,20,0,0,0,10,419,3,24,
ATL,Concourse F,5/4/2013,1600 - 1700,12,26,343,132,0,0,0,0,0,18,493,3,21,
ATL,Concourse F,5/4/2013,1700 - 1800,8,22,340,38,0,0,0,0,0,14,392,3,22,
ATL,Concourse F,5/4/2013,1800 - 1900,2,12,218,0,0,0,0,0,0,7,225,2,20,
ATL,Concourse F,5/4/2013,1900 - 2000,16,47,288,103,66,8,0,0,0,12,477,3,21,
ATL,Concourse F,5/4/2013,2000 - 2100,8,23,561,85,0,0,0,0,0,17,663,4,27,
ATL,Concourse E,5/5/2013,1300 - 1400,5,33,734,50,4,0,0,0,0,26,814,5,34,
ATL,Concourse E,5/5/2013,1400 - 1500,4,27,608,26,0,0,0,0,0,12,646,4,37,
ATL,Concourse E,5/5/2013,1500 - 1600,17,71,390,231,67,29,19,0,0,25,761,4,42,
ATL,Concourse E,5/5/2013,1600 - 1700,22,66,322,238,153,102,10,0,0,24,849,5,33,
ATL,Concourse E,5/5/2013,1700 - 1800,6,26,560,69,0,0,0,0,0,23,652,4,34,
ATL,Concourse E,5/5/2013,1800 - 1900,6,23,957,83,0,0,0,0,0,33,1073,8,34,
ATL,Concourse E,5/5/2013,1900 - 2000,2,9,113,0,0,0,0,0,0,5,118,1,19,
ATL,Concourse E,5/5/2013,2000 - 2100,2,15,371,0,0,0,0,0,0,12,383,4,28,
ATL,Concourse F,5/5/2013,0100 - 0200,7,16,114,8,0,0,0,0,0,3,125,1,3,
ATL,Concourse F,5/5/2013,0500 - 0600,12,59,603,189,74,25,0,0,0,24,915,5,30,
ATL,Concourse F,5/5/2013,0600 - 0700,26,54,125,105,212,20,0,0,0,13,475,2,28,
ATL,Concourse F,5/5/2013,0700 - 0800,4,13,467,0,0,0,0,0,0,9,476,2,29,
ATL,Concourse F,5/5/2013,1000 - 1100,8,14,54,0,0,0,0,0,0,0,54,1,21,
ATL,Concourse F,5/5/2013,1100 - 1200,6,23,626,71,0,0,0,0,0,20,717,4,28,
ATL,Concourse F,5/5/2013,1200 - 1300,10,33,453,147,1,0,0,0,0,17,618,3,34,
ATL,Concourse F,5/5/2013,1300 - 1400,20,51,248,282,103,24,0,0,0,22,679,4,33,
ATL,Concourse F,5/5/2013,1400 - 1500,6,18,403,16,0,0,0,0,0,12,431,2,22,
ATL,Concourse F,5/5/2013,1500 - 1600,13,47,601,180,117,3,0,0,0,26,927,6,27,
ATL,Concourse F,5/5/2013,1600 - 1700,12,25,196,125,0,0,0,0,0,9,330,2,21,
ATL,Concourse F,5/5/2013,1700 - 1800,13,31,249,112,1,0,0,0,0,12,374,3,22,
ATL,Concourse F,5/5/2013,1800 - 1900,1,13,240,0,0,0,0,0,0,4,244,2,22,
ATL,Concourse F,5/5/2013,1900 - 2000,9,26,509,77,0,0,0,0,0,17,603,4,26,
ATL,Concourse F,5/5/2013,2000 - 2100,5,35,281,0,3,0,0,0,0,10,294,2,23,
ATL,Concourse E,5/6/2013,1300 - 1400,8,29,199,49,0,0,0,0,0,7,255,2,28,
ATL,Concourse E,5/6/2013,1400 - 1500,9,35,830,191,26,0,0,0,0,37,1084,7,34,
ATL,Concourse E,5/6/2013,1500 - 1600,10,37,323,106,4,0,0,0,0,21,454,3,36,
ATL,Concourse E,5/6/2013,1600 - 1700,8,26,689,180,0,0,0,0,0,25,894,5,28,
ATL,Concourse E,5/6/2013,1700 - 1800,3,18,701,5,0,0,0,0,0,19,725,5,30,
ATL,Concourse E,5/6/2013,1800 - 1900,5,25,974,60,0,0,0,0,0,32,1066,9,32,
ATL,Concourse E,5/6/2013,1900 - 2000,2,13,358,0,0,0,0,0,0,12,370,3,33,
ATL,Concourse E,5/6/2013,2000 - 2100,2,10,145,0,0,0,0,0,0,3,148,1,26,
ATL,Concourse F,5/6/2013,0500 - 0600,20,53,352,144,166,51,0,0,0,24,737,5,25,
ATL,Concourse F,5/6/2013,0600 - 0700,10,29,351,130,0,0,0,0,0,13,494,2,26,
ATL,Concourse F,5/6/2013,0700 - 0800,2,10,168,0,0,0,0,0,0,5,173,1,26,
ATL,Concourse F,5/6/2013,0800 - 0900,9,35,283,99,13,0,0,0,0,13,408,2,17,
ATL,Concourse F,5/6/2013,1000 - 1100,14,20,34,20,0,0,0,0,0,2,56,1,16,
ATL,Concourse F,5/6/2013,1100 - 1200,13,46,324,107,60,5,0,0,0,17,513,3,20,
ATL,Concourse F,5/6/2013,1200 - 1300,8,27,381,113,0,0,0,0,0,15,509,3,22,
ATL,Concourse F,5/6/2013,1300 - 1400,16,41,225,140,52,0,0,0,0,11,428,4,28,
ATL,Concourse F,5/6/2013,1400 - 1500,20,49,318,233,131,27,0,0,0,22,731,3,25,
ATL,Concourse F,5/6/2013,1500 - 1600,10,28,412,91,0,0,0,0,0,18,521,4,16,
ATL,Concourse F,5/6/2013,1600 - 1700,25,64,180,254,172,44,5,0,0,22,677,4,22,
ATL,Concourse F,5/6/2013,1700 - 1800,6,19,149,10,0,0,0,0,0,5,164,1,19,
ATL,Concourse F,5/6/2013,1800 - 1900,4,25,298,23,0,0,0,0,0,11,332,3,20,
ATL,Concourse F,5/6/2013,1900 - 2000,8,27,265,57,0,0,0,0,0,10,332,2,20,
ATL,Concourse F,5/6/2013,2000 - 2100,5,15,170,0,0,0,0,0,0,5,175,1,19,
ATL,Concourse E,5/7/2013,1200 - 1300,6,15,137,0,0,0,0,0,0,5,142,1,22,
ATL,Concourse E,5/7/2013,1300 - 1400,9,26,165,31,0,0,0,0,0,5,201,2,25,
ATL,Concourse E,5/7/2013,1400 - 1500,16,60,682,348,169,49,0,0,0,38,1286,8,38,
ATL,Concourse E,5/7/2013,1500 - 1600,21,58,89,110,22,33,0,0,0,10,264,2,21,
ATL,Concourse E,5/7/2013,1600 - 1700,7,30,506,101,0,0,0,0,0,19,626,4,25,
ATL,Concourse E,5/7/2013,1700 - 1800,5,20,308,15,0,0,0,0,0,8,331,3,21,
ATL,Concourse E,5/7/2013,1800 - 1900,10,33,652,274,3,0,0,0,0,22,951,8,28,
ATL,Concourse E,5/7/2013,1900 - 2000,2,13,447,0,0,0,0,0,0,12,459,4,29,
ATL,Concourse F,5/7/2013,0500 - 0600,8,35,709,161,16,0,0,0,0,29,915,6,26,
ATL,Concourse F,5/7/2013,0600 - 0700,6,16,446,6,0,0,0,0,0,11,463,2,26,
ATL,Concourse F,5/7/2013,0700 - 0800,4,13,455,0,0,0,0,0,0,14,469,2,25,
ATL,Concourse F,5/7/2013,1000 - 1100,5,10,32,0,0,0,0,0,0,1,33,1,14,
ATL,Concourse F,5/7/2013,1100 - 1200,9,30,421,114,0,0,0,0,0,17,552,4,21,
ATL,Concourse F,5/7/2013,1200 - 1300,12,37,476,198,37,0,0,0,0,17,728,4,34,
ATL,Concourse F,5/7/2013,1300 - 1400,7,23,86,11,0,0,0,0,0,4,101,2,20,
ATL,Concourse F,5/7/2013,1400 - 1500,15,41,413,259,68,0,0,0,0,24,764,4,25,
ATL,Concourse F,5/7/2013,1500 - 1600,19,50,102,160,38,5,0,0,0,9,314,2,22,
ATL,Concourse F,5/7/2013,1600 - 1700,15,47,245,172,37,3,0,0,0,15,472,4,19,
ATL,Concourse F,5/7/2013,1700 - 1800,9,25,340,56,0,0,0,0,0,9,405,3,18,
ATL,Concourse F,5/7/2013,1800 - 1900,2,10,222,0,0,0,0,0,0,7,229,2,19,
ATL,Concourse F,5/7/2013,1900 - 2000,2,8,132,0,0,0,0,0,0,5,137,1,18,
ATL,Concourse F,5/7/2013,2000 - 2100,10,31,459,126,1,0,0,0,0,16,602,3,36,
ATL,Concourse E,5/8/2013,1200 - 1300,4,11,63,0,0,0,0,0,0,2,65,1,25,
ATL,Concourse E,5/8/2013,1300 - 1400,6,20,466,19,0,0,0,0,0,11,496,3,32,
ATL,Concourse E,5/8/2013,1400 - 1500,13,46,725,314,135,2,0,0,0,36,1212,8,34,
ATL,Concourse E,5/8/2013,1500 - 1600,7,29,464,88,0,0,0,0,0,15,567,3,41,
ATL,Concourse E,5/8/2013,1600 - 1700,9,28,509,186,0,0,0,0,0,17,712,5,31,
ATL,Concourse E,5/8/2013,1700 - 1800,5,23,571,21,0,0,0,0,0,17,609,5,30,
ATL,Concourse E,5/8/2013,1800 - 1900,4,31,851,13,1,0,0,0,0,31,896,8,32,
ATL,Concourse E,5/8/2013,1900 - 2000,3,13,434,0,0,0,0,0,0,11,445,4,32,
ATL,Concourse F,5/8/2013,0500 - 0600,11,45,665,171,88,0,0,0,0,27,951,6,30,
ATL,Concourse F,5/8/2013,0600 - 0700,12,28,266,171,0,0,0,0,0,13,450,2,29,
ATL,Concourse F,5/8/2013,0700 - 0800,4,16,406,3,0,0,0,0,0,9,418,2,29,
ATL,Concourse F,5/8/2013,1000 - 1100,3,8,53,0,0,0,0,0,0,1,54,1,15,
ATL,Concourse F,5/8/2013,1100 - 1200,19,52,270,177,124,26,0,0,0,20,617,4,19,
ATL,Concourse F,5/8/2013,1200 - 1300,14,42,306,155,47,0,0,0,0,16,524,3,30,
ATL,Concourse F,5/8/2013,1300 - 1400,13,45,395,194,43,0,0,0,0,19,651,4,29,
ATL,Concourse F,5/8/2013,1400 - 1500,12,23,128,91,0,0,0,0,0,4,223,1,16,
ATL,Concourse F,5/8/2013,1500 - 1600,18,57,290,171,88,20,0,0,0,16,585,4,18,
ATL,Concourse F,5/8/2013,1600 - 1700,19,49,150,151,53,14,0,0,0,11,379,4,16,
ATL,Concourse F,5/8/2013,1800 - 1900,6,18,87,8,0,0,0,0,0,5,100,1,15,
ATL,Concourse F,5/8/2013,1900 - 2000,1,6,203,0,0,0,0,0,0,3,206,2,16,
ATL,Concourse F,5/8/2013,2000 - 2100,10,23,317,97,0,0,0,0,0,10,424,2,22,
ATL,Concourse E,5/9/2013,1300 - 1400,5,26,816,69,0,0,0,0,0,27,912,6,39,
ATL,Concourse E,5/9/2013,1400 - 1500,19,64,547,322,199,81,9,0,0,39,1197,6,31,
ATL,Concourse E,5/9/2013,1500 - 1600,20,87,362,208,47,29,61,0,0,28,735,4,38,
ATL,Concourse E,5/9/2013,1600 - 1700,8,42,423,96,7,0,0,0,0,16,542,4,25,
