Airport,Terminal,Date,Hour,Average,Max,p015,p1630,pp3145,p4660,p6190,p91120,p121Plus,Excluded,Total,Flights,Booths
SEA,South Satellite,1/1/2015,0600 - 0700,3,10,62,0,0,0,0,0,0,2,64,1,2
SEA,South Satellite,1/1/2015,0700 - 0800,1,6,63,0,0,0,0,0,0,2,65,1,4
SEA,South Satellite,1/1/2015,0800 - 0900,9,34,257,52,15,0,0,0,0,10,334,2,10
SEA,South Satellite,1/1/2015,0900 - 1000,8,22,122,25,0,0,0,0,0,5,152,1,8
SEA,South Satellite,1/1/2015,1000 - 1100,22,49,161,64,125,24,0,0,0,12,386,2,16
SEA,South Satellite,1/1/2015,1100 - 1200,9,23,272,84,0,0,0,0,0,9,365,2,14
SEA,South Satellite,1/1/2015,1200 - 1300,19,49,291,366,100,14,0,0,0,19,790,3,19
SEA,South Satellite,1/1/2015,1300 - 1400,3,9,67,0,0,0,0,0,0,3,70,1,6
SEA,South Satellite,1/1/2015,1500 - 1600,5,16,408,6,0,0,0,0,0,12,426,2,12
SEA,South Satellite,1/1/2015,1600 - 1700,5,15,225,0,0,0,0,0,0,4,229,2,8
SEA,South Satellite,1/1/2015,1900 - 2000,4,11,177,0,0,0,0,0,0,6,183,1,3
SEA,South Satellite,1/1/2015,2000 - 2100,2,10,174,0,0,0,0,0,0,6,180,1,1
SEA,South Satellite,1/1/2015,2100 - 2200,4,17,147,7,0,0,0,0,0,5,159,1,2
SEA,South Satellite,1/2/2015,0600 - 0700,2,7,74,0,0,0,0,0,0,2,76,1,1
SEA,South Satellite,1/2/2015,0700 - 0800,15,51,196,41,44,13,0,0,0,9,303,2,10
SEA,South Satellite,1/2/2015,0800 - 0900,17,53,213,62,51,30,0,0,0,10,366,2,10
SEA,South Satellite,1/2/2015,0900 - 1000,9,28,115,38,0,0,0,0,0,5,158,1,9
SEA,South Satellite,1/2/2015,1000 - 1100,20,43,146,136,103,0,0,0,0,16,401,2,12
SEA,South Satellite,1/2/2015,1100 - 1200,24,56,344,230,292,89,0,0,0,38,993,5,14
SEA,South Satellite,1/2/2015,1200 - 1300,47,103,35,135,380,260,169,48,0,40,1067,4,19
SEA,South Satellite,1/2/2015,1300 - 1400,6,34,71,0,1,0,0,0,0,3,75,1,4
SEA,South Satellite,1/2/2015,1500 - 1600,7,16,414,13,0,0,0,0,0,17,444,2,9
SEA,South Satellite,1/2/2015,1600 - 1700,10,21,114,37,0,0,0,0,0,2,153,2,7
SEA,South Satellite,1/2/2015,1700 - 1800,12,39,368,133,26,0,0,0,0,17,544,2,10
SEA,South Satellite,1/2/2015,1900 - 2000,4,12,291,0,0,0,0,0,0,12,303,2,5
SEA,South Satellite,1/2/2015,2100 - 2200,5,14,331,0,0,0,0,0,0,9,340,2,3
SEA,South Satellite,1/3/2015,0600 - 0700,2,5,74,0,0,0,0,0,0,2,76,1,4
SEA,South Satellite,1/3/2015,0700 - 0800,29,74,220,50,90,122,48,0,0,12,542,3,13
SEA,South Satellite,1/3/2015,0800 - 0900,21,65,222,23,33,61,20,0,0,9,368,2,10
SEA,South Satellite,1/3/2015,0900 - 1000,8,21,135,27,0,0,0,0,0,2,164,1,11
SEA,South Satellite,1/3/2015,1000 - 1100,15,55,125,35,33,10,0,0,0,7,210,1,14
SEA,South Satellite,1/3/2015,1100 - 1200,27,75,386,95,55,155,103,0,0,19,813,4,18
SEA,South Satellite,1/3/2015,1200 - 1300,48,92,90,143,350,293,374,6,0,36,1292,5,19
SEA,South Satellite,1/3/2015,1300 - 1400,5,22,71,4,0,0,0,0,0,2,77,1,2
SEA,South Satellite,1/3/2015,1400 - 1500,4,8,72,0,0,0,0,0,0,3,75,1,7
SEA,South Satellite,1/3/2015,1500 - 1600,4,13,204,0,0,0,0,0,0,7,211,1,10
SEA,South Satellite,1/3/2015,1600 - 1700,8,18,223,10,0,0,0,0,0,4,237,2,8
SEA,South Satellite,1/3/2015,1700 - 1800,12,35,544,170,35,0,0,0,0,19,768,3,14
SEA,South Satellite,1/3/2015,1900 - 2000,4,11,301,0,0,0,0,0,0,9,310,2,5
SEA,South Satellite,1/3/2015,2100 - 2200,4,13,331,0,0,0,0,0,0,7,338,2,3
SEA,South Satellite,1/4/2015,0600 - 0700,4,11,64,0,0,0,0,0,0,4,68,1,4
SEA,South Satellite,1/4/2015,0700 - 0800,27,78,230,62,78,99,54,0,0,16,539,3,12
SEA,South Satellite,1/4/2015,0800 - 0900,22,62,192,41,46,66,9,0,0,9,363,2,11
SEA,South Satellite,1/4/2015,0900 - 1000,7,20,141,22,0,0,0,0,0,3,166,1,8
SEA,South Satellite,1/4/2015,1100 - 1200,21,49,365,262,225,27,0,0,0,45,924,5,20
SEA,South Satellite,1/4/2015,1200 - 1300,24,64,314,323,204,114,11,0,0,26,992,4,22
SEA,South Satellite,1/4/2015,1300 - 1400,29,55,120,59,84,85,0,0,0,8,356,1,22
SEA,South Satellite,1/4/2015,1400 - 1500,5,9,72,0,0,0,0,0,0,3,75,1,10
SEA,South Satellite,1/4/2015,1500 - 1600,5,13,201,0,0,0,0,0,0,5,206,1,12
SEA,South Satellite,1/4/2015,1600 - 1700,9,16,189,8,0,0,0,0,0,6,203,1,16
SEA,South Satellite,1/4/2015,1800 - 1900,11,31,429,168,5,0,0,0,0,19,621,3,13
SEA,South Satellite,1/4/2015,1900 - 2000,2,10,122,0,0,0,0,0,0,4,126,1,5
SEA,South Satellite,1/4/2015,2000 - 2100,5,13,172,0,0,0,0,0,0,5,177,1,5
SEA,South Satellite,1/4/2015,2100 - 2200,3,11,161,0,0,0,0,0,0,3,164,1,5
SEA,South Satellite,1/5/2015,0000 - 0100,9,22,146,15,0,0,0,0,0,8,169,1,4
SEA,South Satellite,1/5/2015,0600 - 0700,5,11,69,0,0,0,0,0,0,5,74,1,2
SEA,South Satellite,1/5/2015,0800 - 0900,9,38,220,57,21,0,0,0,0,11,309,2,10
SEA,South Satellite,1/5/2015,0900 - 1000,30,87,329,137,63,107,138,0,0,25,799,4,14
SEA,South Satellite,1/5/2015,1000 - 1100,19,67,238,156,59,15,21,0,0,15,504,3,13
SEA,South Satellite,1/5/2015,1100 - 1200,17,43,264,192,100,0,0,0,0,16,572,2,19
SEA,South Satellite,1/5/2015,1200 - 1300,21,56,365,406,257,27,0,0,0,39,1094,5,21
SEA,South Satellite,1/5/2015,1300 - 1400,23,36,29,142,35,0,0,0,0,7,213,1,18
SEA,South Satellite,1/5/2015,1400 - 1500,3,7,56,0,0,0,0,0,0,2,58,1,5
SEA,South Satellite,1/5/2015,1500 - 1600,9,19,175,30,0,0,0,0,0,7,212,1,7
SEA,South Satellite,1/5/2015,1600 - 1700,5,16,280,4,0,0,0,0,0,9,293,2,9
SEA,South Satellite,1/5/2015,1800 - 1900,6,19,171,8,0,0,0,0,0,6,185,1,4
SEA,South Satellite,1/5/2015,1900 - 2000,8,18,170,5,0,0,0,0,0,9,184,1,2
SEA,South Satellite,1/5/2015,2000 - 2100,12,27,119,49,0,0,0,0,0,8,176,1,6
SEA,South Satellite,1/5/2015,2100 - 2200,8,17,147,4,0,0,0,0,0,8,159,1,3
SEA,South Satellite,1/6/2015,0600 - 0700,3,11,70,0,0,0,0,0,0,3,73,1,1
SEA,South Satellite,1/6/2015,0700 - 0800,23,70,179,53,38,30,39,0,0,8,347,3,11
SEA,South Satellite,1/6/2015,0800 - 0900,25,67,282,73,70,112,39,0,0,18,594,3,14
SEA,South Satellite,1/6/2015,1000 - 1100,13,36,239,94,26,0,0,0,0,7,366,2,14
SEA,South Satellite,1/6/2015,1100 - 1200,19,55,303,318,134,23,0,0,0,22,800,4,18
SEA,South Satellite,1/6/2015,1200 - 1300,19,63,515,213,129,95,10,0,0,28,990,4,17
SEA,South Satellite,1/6/2015,1300 - 1400,6,12,74,0,0,0,0,0,0,5,79,1,4
SEA,South Satellite,1/6/2015,1400 - 1500,4,15,37,0,0,0,0,0,0,2,39,1,6
SEA,South Satellite,1/6/2015,1500 - 1600,9,20,154,36,0,0,0,0,0,9,199,1,8
SEA,South Satellite,1/6/2015,1600 - 1700,6,21,304,32,0,0,0,0,0,10,346,3,12
SEA,South Satellite,1/6/2015,1700 - 1800,10,20,137,37,0,0,0,0,0,6,180,1,8
SEA,South Satellite,1/6/2015,1800 - 1900,20,60,179,105,43,34,0,0,0,9,370,1,10
SEA,South Satellite,1/6/2015,1900 - 2000,23,36,49,217,62,0,0,0,0,13,341,2,4
SEA,South Satellite,1/6/2015,2000 - 2100,3,10,139,0,0,0,0,0,0,5,144,1,3
SEA,South Satellite,1/6/2015,2100 - 2200,3,16,129,2,0,0,0,0,0,5,136,1,4
SEA,South Satellite,1/7/2015,0700 - 0800,17,61,312,81,93,42,3,0,0,14,545,3,12
SEA,South Satellite,1/7/2015,0800 - 0900,11,27,266,92,0,0,0,0,0,9,367,2,11
SEA,South Satellite,1/7/2015,0900 - 1000,8,21,143,22,0,0,0,0,0,1,166,1,12
SEA,South Satellite,1/7/2015,1000 - 1100,10,25,141,67,0,0,0,0,0,3,211,1,19
SEA,South Satellite,1/7/2015,1100 - 1200,8,28,211,53,0,0,0,0,0,9,273,2,17
SEA,South Satellite,1/7/2015,1200 - 1300,31,81,274,527,404,149,112,0,0,50,1516,6,21
SEA,South Satellite,1/7/2015,1300 - 1400,46,77,7,29,149,80,65,0,0,8,338,2,20
SEA,South Satellite,1/7/2015,1400 - 1500,1,8,61,0,0,0,0,0,0,2,63,1,6
SEA,South Satellite,1/7/2015,1500 - 1600,10,21,151,41,0,0,0,0,0,6,198,1,11
SEA,South Satellite,1/7/2015,1600 - 1700,5,20,500,23,0,0,0,0,0,14,537,4,11
SEA,South Satellite,1/7/2015,1800 - 1900,21,45,130,148,76,0,0,0,0,10,364,1,9
SEA,South Satellite,1/7/2015,1900 - 2000,5,18,168,9,0,0,0,0,0,5,182,1,6
SEA,South Satellite,1/7/2015,2000 - 2100,3,13,164,0,0,0,0,0,0,5,169,1,2
SEA,South Satellite,1/7/2015,2100 - 2200,9,21,129,23,0,0,0,0,0,8,160,1,5
SEA,South Satellite,1/8/2015,0600 - 0700,5,12,73,0,0,0,0,0,0,3,76,1,2
SEA,South Satellite,1/8/2015,0700 - 0800,28,87,146,29,33,27,58,0,0,6,299,2,10
SEA,South Satellite,1/8/2015,0800 - 0900,19,64,172,37,14,39,10,0,0,10,282,2,11
SEA,South Satellite,1/8/2015,0900 - 1000,21,45,127,231,87,0,0,0,0,11,456,2,12
SEA,South Satellite,1/8/2015,1100 - 1200,25,57,259,239,265,84,0,0,0,24,871,3,21
SEA,South Satellite,1/8/2015,1200 - 1300,8,21,172,43,0,0,0,0,0,6,221,1,21
SEA,South Satellite,1/8/2015,1300 - 1400,1,5,66,0,0,0,0,0,0,3,69,1,6
SEA,South Satellite,1/8/2015,1400 - 1500,12,30,115,68,0,0,0,0,0,5,188,1,14
SEA,South Satellite,1/8/2015,1500 - 1600,6,17,248,13,0,0,0,0,0,7,268,2,14
SEA,South Satellite,1/8/2015,1600 - 1700,8,25,297,50,0,0,0,0,0,13,360,3,11
SEA,South Satellite,1/8/2015,1700 - 1800,5,17,164,5,0,0,0,0,0,6,175,1,9
SEA,South Satellite,1/8/2015,1900 - 2000,10,25,112,35,0,0,0,0,0,8,155,1,5
SEA,South Satellite,1/8/2015,2100 - 2200,11,32,183,53,6,0,0,0,0,12,254,2,4
SEA,South Satellite,1/9/2015,0600 - 0700,2,6,71,0,0,0,0,0,0,1,72,1,1
SEA,South Satellite,1/9/2015,0700 - 0800,17,50,307,63,112,37,0,0,0,14,533,3,13
SEA,South Satellite,1/9/2015,0800 - 0900,11,30,186,98,0,0,0,0,0,8,292,1,9
SEA,South Satellite,1/9/2015,0900 - 1000,1,4,73,0,0,0,0,0,0,3,76,1,4
SEA,South Satellite,1/9/2015,1000 - 1100,7,22,311,38,0,0,0,0,0,7,356,2,15
SEA,South Satellite,1/9/2015,1100 - 1200,13,31,406,252,4,0,0,0,0,17,679,4,20
SEA,South Satellite,1/9/2015,1200 - 1300,18,50,428,375,134,37,0,0,0,25,999,4,22
SEA,South Satellite,1/9/2015,1300 - 1400,8,20,318,37,0,0,0,0,0,9,364,2,20
SEA,South Satellite,1/9/2015,1400 - 1500,7,22,224,52,0,0,0,0,0,5,281,2,19
SEA,South Satellite,1/9/2015,1600 - 1700,6,20,593,23,0,0,0,0,0,19,635,5,17
SEA,South Satellite,1/9/2015,1800 - 1900,18,35,147,153,43,0,0,0,0,15,358,1,14
SEA,South Satellite,1/9/2015,1900 - 2000,6,17,264,6,0,0,0,0,0,10,280,2,8
SEA,South Satellite,1/9/2015,2100 - 2200,7,18,277,6,0,0,0,0,0,14,297,2,6
SEA,South Satellite,1/10/2015,0600 - 0700,3,10,70,0,0,0,0,0,0,1,71,1,5
SEA,South Satellite,1/10/2015,0700 - 0800,16,54,325,83,84,42,0,0,0,12,546,3,13
SEA,South Satellite,1/10/2015,0800 - 0900,11,34,255,81,14,0,0,0,0,11,361,2,11
SEA,South Satellite,1/10/2015,0900 - 1000,6,20,191,15,0,0,0,0,0,9,215,2,11
SEA,South Satellite,1/10/2015,1000 - 1100,16,35,99,69,26,0,0,0,0,3,197,1,11
SEA,South Satellite,1/10/2015,1100 - 1200,27,66,363,408,322,200,24,0,0,40,1357,6,22
SEA,South Satellite,1/10/2015,1200 - 1300,20,43,136,216,72,0,0,0,0,9,433,2,23
SEA,South Satellite,1/10/2015,1300 - 1400,2,6,72,0,0,0,0,0,0,2,74,1,8
SEA,South Satellite,1/10/2015,1400 - 1500,1,5,48,0,0,0,0,0,0,1,49,1,7
SEA,South Satellite,1/10/2015,1500 - 1600,12,33,412,207,7,0,0,0,0,29,655,3,12
SEA,South Satellite,1/10/2015,1600 - 1700,5,14,210,0,0,0,0,0,0,6,216,2,9
SEA,South Satellite,1/10/2015,1700 - 1800,8,26,146,16,0,0,0,0,0,6,168,1,7
SEA,South Satellite,1/10/2015,1800 - 1900,19,54,233,150,68,28,0,0,0,14,493,2,10
SEA,South Satellite,1/10/2015,2000 - 2100,3,13,303,0,0,0,0,0,0,7,310,2,5
SEA,South Satellite,1/10/2015,2100 - 2200,2,10,147,0,0,0,0,0,0,5,152,1,4
SEA,South Satellite,1/11/2015,0600 - 0700,23,72,133,48,34,32,21,0,0,9,277,2,8
SEA,South Satellite,1/11/2015,0700 - 0800,12,51,201,29,48,12,0,0,0,9,299,2,11
SEA,South Satellite,1/11/2015,0800 - 0900,14,47,239,67,43,8,0,0,0,12,369,2,9
SEA,South Satellite,1/11/2015,0900 - 1000,9,21,138,25,0,0,0,0,0,4,167,1,10
SEA,South Satellite,1/11/2015,1000 - 1100,9,26,334,82,0,0,0,0,0,12,428,2,13
SEA,South Satellite,1/11/2015,1100 - 1200,16,38,243,169,58,0,0,0,0,14,484,3,20
SEA,South Satellite,1/11/2015,1200 - 1300,20,58,475,394,148,60,0,0,0,30,1107,4,21
SEA,South Satellite,1/11/2015,1300 - 1400,12,25,142,85,0,0,0,0,0,8,235,1,19
SEA,South Satellite,1/11/2015,1400 - 1500,4,16,112,4,0,0,0,0,0,1,117,2,5
SEA,South Satellite,1/11/2015,1500 - 1600,7,16,185,5,0,0,0,0,0,10,200,1,16
SEA,South Satellite,1/11/2015,1600 - 1700,5,20,266,24,0,0,0,0,0,7,297,2,11
SEA,South Satellite,1/11/2015,1700 - 1800,12,31,379,198,6,0,0,0,0,7,590,3,11
SEA,South Satellite,1/11/2015,1800 - 1900,7,25,102,4,0,0,0,0,0,5,111,1,10
SEA,South Satellite,1/11/2015,1900 - 2000,4,14,167,0,0,0,0,0,0,4,171,1,6
SEA,South Satellite,1/11/2015,2000 - 2100,3,10,159,0,0,0,0,0,0,5,164,1,4
SEA,South Satellite,1/11/2015,2200 - 2300,3,10,153,0,0,0,0,0,0,5,158,1,3
SEA,South Satellite,1/12/2015,0600 - 0700,3,13,139,0,0,0,0,0,0,2,141,2,4
SEA,South Satellite,1/12/2015,0700 - 0800,30,92,204,52,45,62,74,5,0,11,453,2,9
SEA,South Satellite,1/12/2015,0800 - 0900,18,62,191,59,18,49,6,0,0,10,333,2,10
SEA,South Satellite,1/12/2015,0900 - 1000,10,23,102,23,0,0,0,0,0,3,128,1,7
SEA,South Satellite,1/12/2015,1000 - 1100,19,56,201,83,55,42,0,0,0,11,392,2,12
SEA,South Satellite,1/12/2015,1100 - 1200,10,35,369,91,24,0,0,0,0,12,496,3,19
SEA,South Satellite,1/12/2015,1200 - 1300,43,88,154,253,297,258,327,0,0,35,1324,5,20
SEA,South Satellite,1/12/2015,1300 - 1400,32,42,11,2,59,0,0,0,0,3,75,1,3
SEA,South Satellite,1/12/2015,1400 - 1500,2,5,54,0,0,0,0,0,0,0,54,1,4
SEA,South Satellite,1/12/2015,1500 - 1600,5,18,295,15,0,0,0,0,0,7,317,2,14
SEA,South Satellite,1/12/2015,1600 - 1700,8,17,94,5,0,0,0,0,0,2,101,2,5
SEA,South Satellite,1/12/2015,1700 - 1800,2,10,167,0,0,0,0,0,0,5,172,1,10
SEA,South Satellite,1/12/2015,1900 - 2000,10,22,135,33,0,0,0,0,0,9,177,1,7
SEA,South Satellite,1/12/2015,2100 - 2200,4,30,279,7,0,0,0,0,0,9,295,2,4
SEA,South Satellite,1/13/2015,0600 - 0700,2,8,145,0,0,0,0,0,0,4,149,2,3
SEA,South Satellite,1/13/2015,0700 - 0800,30,70,83,33,30,52,27,0,0,7,232,1,12
SEA,South Satellite,1/13/2015,0800 - 0900,20,65,326,66,57,80,19,0,0,18,566,3,14
SEA,South Satellite,1/13/2015,0900 - 1000,11,34,135,33,14,0,0,0,0,6,188,2,12
SEA,South Satellite,1/13/2015,1100 - 1200,11,31,302,111,4,0,0,0,0,16,433,2,15
SEA,South Satellite,1/13/2015,1200 - 1300,28,62,257,344,357,138,6,0,0,43,1145,5,17
SEA,South Satellite,1/13/2015,1300 - 1400,10,22,58,14,0,0,0,0,0,0,72,1,6
SEA,South Satellite,1/13/2015,1400 - 1500,2,4,50,0,0,0,0,0,0,1,51,1,6
SEA,South Satellite,1/13/2015,1500 - 1600,3,7,40,0,0,0,0,0,0,2,42,1,7
SEA,South Satellite,1/13/2015,1600 - 1700,10,25,260,52,0,0,0,0,0,3,315,3,16
SEA,South Satellite,1/13/2015,1800 - 1900,20,44,130,130,86,0,0,0,0,9,355,1,11
SEA,South Satellite,1/13/2015,1900 - 2000,5,16,154,4,0,0,0,0,0,4,162,1,5
SEA,South Satellite,1/13/2015,2000 - 2100,2,8,93,0,0,0,0,0,0,3,96,1,2
SEA,South Satellite,1/13/2015,2100 - 2200,2,11,116,0,0,0,0,0,0,4,120,1,3
