airline,airlineid,sourceairport,source_airportid,dest_airport,dest_airport_id,code_share,stops,acquipment,airportid,Source_name,city,Source_country,Source_iata,icao,source_lat,source_long,alt,timezone,dst,tz_database_zone,airportid,Dest_Name,city,Dest_country,Dest_iata,icao,dest_lat,dest_long,alt,timezone,dst,tz_database_zone
4O,17885,SAT,3621,MTY,1825,,0,320,3621,San Antonio Intl,San Antonio,United States,SAT,KSAT,29.533694,-98.469778,809,-6,A,America/Chicago,1825,General Mariano Escobedo Intl,Monterrey,Mexico,MTY,MMMY,25.778489,-100.106878,1278,-6,S,America/Mexico_City
4O,17885,SAT,3621,TLC,1850,,0,320,3621,San Antonio Intl,San Antonio,United States,SAT,KSAT,29.533694,-98.469778,809,-6,A,America/Chicago,1850,Licenciado Adolfo Lopez Mateos Intl,Toluca,Mexico,TLC,MMTO,19.337072,-99.566008,8466,-6,S,America/Mexico_City
4O,17885,SNA,3867,GDL,1804,,0,320,3867,John Wayne Arpt Orange Co,Santa Ana,United States,SNA,KSNA,33.675667,-117.868222,56,-8,A,America/Los_Angeles,1804,Don Miguel Hidalgo Y Costilla Intl,Guadalajara,Mexico,GDL,MMGL,20.5218,-103.311167,5016,-6,S,America/Mexico_City
4O,17885,SNA,3867,MEX,1824,,0,320,3867,John Wayne Arpt Orange Co,Santa Ana,United States,SNA,KSNA,33.675667,-117.868222,56,-8,A,America/Los_Angeles,1824,Licenciado Benito Juarez Intl,Mexico City,Mexico,MEX,MMMX,19.436303,-99.072097,7316,-6,S,America/Mexico_City
4O,17885,TLC,1850,LAS,3877,,0,320,1850,Licenciado Adolfo Lopez Mateos Intl,Toluca,Mexico,TLC,MMTO,19.337072,-99.566008,8466,-6,S,America/Mexico_City,3877,Mc Carran Intl,Las Vegas,United States,LAS,KLAS,36.080056,-115.15225,2141,-8,A,America/Los_Angeles
4O,17885,TLC,1850,SAT,3621,,0,320,1850,Licenciado Adolfo Lopez Mateos Intl,Toluca,Mexico,TLC,MMTO,19.337072,-99.566008,8466,-6,S,America/Mexico_City,3621,San Antonio Intl,San Antonio,United States,SAT,KSAT,29.533694,-98.469778,809,-6,A,America/Chicago
7I,18944,AUA,2895,MIA,3576,,0,M83,2895,Reina Beatrix Intl,Oranjestad,Aruba,AUA,TNCA,12.501389,-70.015221,60,-4,U,America/Aruba,3576,Miami Intl,Miami,United States,MIA,KMIA,25.79325,-80.290556,8,-5,A,America/New_York
7I,18944,CLT,3876,CUR,2897,,0,M83,3876,Charlotte Douglas Intl,Charlotte,United States,CLT,KCLT,35.214,-80.943139,748,-5,A,America/New_York,2897,Hato,Willemstad,Netherlands Antilles,CUR,TNCC,12.188853,-68.959803,29,-4,U,America/Curacao
7I,18944,CUR,2897,CLT,3876,,0,M83,2897,Hato,Willemstad,Netherlands Antilles,CUR,TNCC,12.188853,-68.959803,29,-4,U,America/Curacao,3876,Charlotte Douglas Intl,Charlotte,United States,CLT,KCLT,35.214,-80.943139,748,-5,A,America/New_York
7I,18944,CUR,2897,MIA,3576,,0,M83,2897,Hato,Willemstad,Netherlands Antilles,CUR,TNCC,12.188853,-68.959803,29,-4,U,America/Curacao,3576,Miami Intl,Miami,United States,MIA,KMIA,25.79325,-80.290556,8,-5,A,America/New_York
7I,18944,MIA,3576,AUA,2895,,0,M83,3576,Miami Intl,Miami,United States,MIA,KMIA,25.79325,-80.290556,8,-5,A,America/New_York,2895,Reina Beatrix Intl,Oranjestad,Aruba,AUA,TNCA,12.501389,-70.015221,60,-4,U,America/Aruba
7I,18944,MIA,3576,CUR,2897,,0,M83,3576,Miami Intl,Miami,United States,MIA,KMIA,25.79325,-80.290556,8,-5,A,America/New_York,2897,Hato,Willemstad,Netherlands Antilles,CUR,TNCC,12.188853,-68.959803,29,-4,U,America/Curacao
8I,3534,AUA,2895,MIA,3576,,0,M82,2895,Reina Beatrix Intl,Oranjestad,Aruba,AUA,TNCA,12.501389,-70.015221,60,-4,U,America/Aruba,3576,Miami Intl,Miami,United States,MIA,KMIA,25.79325,-80.290556,8,-5,A,America/New_York
8I,3534,MIA,3576,AUA,2895,,0,M82,3576,Miami Intl,Miami,United States,MIA,KMIA,25.79325,-80.290556,8,-5,A,America/New_York,2895,Reina Beatrix Intl,Oranjestad,Aruba,AUA,TNCA,12.501389,-70.015221,60,-4,U,America/Aruba
9E,3976,ATL,3682,AZO,4039,,0,CRJ,3682,Hartsfield Jackson Atlanta Intl,Atlanta,United States,ATL,KATL,33.636719,-84.428067,1026,-5,A,America/New_York,4039,Kalamazoo,Kalamazoo,United States,AZO,KAZO,42.234875,-85.552058,874,-5,A,America/New_York
9E,3976,ATL,3682,CHA,3578,,0,CRJ,3682,Hartsfield Jackson Atlanta Intl,Atlanta,United States,ATL,KATL,33.636719,-84.428067,1026,-5,A,America/New_York,3578,Lovell Fld,Chattanooga,United States,CHA,KCHA,35.035278,-85.203808,683,-5,A,America/New_York
9E,3976,ATL,3682,CID,4043,,0,CRJ,3682,Hartsfield Jackson Atlanta Intl,Atlanta,United States,ATL,KATL,33.636719,-84.428067,1026,-5,A,America/New_York,4043,Cedar Rapids,Cedar Rapids,United States,CID,KCID,41.884694,-91.710806,869,-6,A,America/Chicago
9E,3976,ATL,3682,CRW,4285,,0,CRJ,3682,Hartsfield Jackson Atlanta Intl,Atlanta,United States,ATL,KATL,33.636719,-84.428067,1026,-5,A,America/New_York,4285,Yeager,Charleston,United States,CRW,KCRW,38.373147,-81.593189,981,-5,A,America/New_York
9E,3976,ATL,3682,CVG,3488,,0,CR9,3682,Hartsfield Jackson Atlanta Intl,Atlanta,United States,ATL,KATL,33.636719,-84.428067,1026,-5,A,America/New_York,3488,Cincinnati Northern Kentucky Intl,Cincinnati,United States,CVG,KCVG,39.048836,-84.667822,896,-5,A,America/New_York
9E,3976,ATL,3682,EVV,4018,,0,CRJ,3682,Hartsfield Jackson Atlanta Intl,Atlanta,United States,ATL,KATL,33.636719,-84.428067,1026,-5,A,America/New_York,4018,Evansville Regional,Evansville,United States,EVV,KEVV,38.036997,-87.532364,418,-6,A,America/Chicago
9E,3976,ATL,3682,FWA,4041,,0,CRJ,3682,Hartsfield Jackson Atlanta Intl,Atlanta,United States,ATL,KATL,33.636719,-84.428067,1026,-5,A,America/New_York,4041,Fort Wayne,Fort Wayne,United States,FWA,KFWA,40.978472,-85.195139,815,-5,A,America/New_York
9E,3976,ATL,3682,GSO,4008,,0,CR9,3682,Hartsfield Jackson Atlanta Intl,Atlanta,United States,ATL,KATL,33.636719,-84.428067,1026,-5,A,America/New_York,4008,Piedmont Triad,Greensboro,United States,GSO,KGSO,36.09775,-79.937306,925,-5,A,America/New_York
9E,3976,ATL,3682,GSP,4034,,0,CRJ,3682,Hartsfield Jackson Atlanta Intl,Atlanta,United States,ATL,KATL,33.636719,-84.428067,1026,-5,A,America/New_York,4034,Greenville-Spartanburg International,Greenville,United States,GSP,KGSP,34.895556,-82.218889,964,-5,A,America/New_York
9E,3976,ATL,3682,LAN,3544,,0,CRJ,3682,Hartsfield Jackson Atlanta Intl,Atlanta,United States,ATL,KATL,33.636719,-84.428067,1026,-5,A,America/New_York,3544,Capital City,Lansing,United States,LAN,KLAN,42.7787,-84.587357,861,-5,A,America/New_York
9E,3976,ATL,3682,LEX,4017,,0,CRJ,3682,Hartsfield Jackson Atlanta Intl,Atlanta,United States,ATL,KATL,33.636719,-84.428067,1026,-5,A,America/New_York,4017,Blue Grass,Lexington KY,United States,LEX,KLEX,38.0365,-84.605889,979,-5,A,America/New_York
9E,3976,ATL,3682,MBS,4128,,0,CRJ,3682,Hartsfield Jackson Atlanta Intl,Atlanta,United States,ATL,KATL,33.636719,-84.428067,1026,-5,A,America/New_York,4128,Mbs Intl,Saginaw,United States,MBS,KMBS,43.532913,-84.079647,668,-5,A,America/New_York
9E,3976,ATL,3682,MSP,3858,,0,,3682,Hartsfield Jackson Atlanta Intl,Atlanta,United States,ATL,KATL,33.636719,-84.428067,1026,-5,A,America/New_York,3858,Minneapolis St Paul Intl,Minneapolis,United States,MSP,KMSP,44.881956,-93.221767,841,-6,A,America/Chicago
9E,3976,ATL,3682,ROA,4016,,0,CRJ,3682,Hartsfield Jackson Atlanta Intl,Atlanta,United States,ATL,KATL,33.636719,-84.428067,1026,-5,A,America/New_York,4016,Roanoke Regional,Roanoke VA,United States,ROA,KROA,37.325472,-79.975417,1175,-5,A,America/New_York
9E,3976,ATL,3682,SYR,3745,,0,CR9,3682,Hartsfield Jackson Atlanta Intl,Atlanta,United States,ATL,KATL,33.636719,-84.428067,1026,-5,A,America/New_York,3745,Syracuse Hancock Intl,Syracuse,United States,SYR,KSYR,43.111187,-76.106311,421,-5,A,America/New_York
9E,3976,ATL,3682,TYS,3676,,0,CRJ CR9,3682,Hartsfield Jackson Atlanta Intl,Atlanta,United States,ATL,KATL,33.636719,-84.428067,1026,-5,A,America/New_York,3676,Mc Ghee Tyson,Knoxville,United States,TYS,KTYS,35.810972,-83.994028,981,-5,A,America/New_York
9E,3976,ATL,3682,XNA,4356,,0,CRJ,3682,Hartsfield Jackson Atlanta Intl,Atlanta,United States,ATL,KATL,33.636719,-84.428067,1026,-5,A,America/New_York,4356,NW Arkansas Regional,Bentonville,United States,XNA,KXNA,36.2818694,-94.3068111,1287,-6,A,America/Chicago
9E,3976,AZO,4039,ATL,3682,,0,CRJ,4039,Kalamazoo,Kalamazoo,United States,AZO,KAZO,42.234875,-85.552058,874,-5,A,America/New_York,3682,Hartsfield Jackson Atlanta Intl,Atlanta,United States,ATL,KATL,33.636719,-84.428067,1026,-5,A,America/New_York
9E,3976,CHA,3578,ATL,3682,,0,CRJ,3578,Lovell Fld,Chattanooga,United States,CHA,KCHA,35.035278,-85.203808,683,-5,A,America/New_York,3682,Hartsfield Jackson Atlanta Intl,Atlanta,United States,ATL,KATL,33.636719,-84.428067,1026,-5,A,America/New_York
9E,3976,CRW,4285,ATL,3682,,0,CRJ,4285,Yeager,Charleston,United States,CRW,KCRW,38.373147,-81.593189,981,-5,A,America/New_York,3682,Hartsfield Jackson Atlanta Intl,Atlanta,United States,ATL,KATL,33.636719,-84.428067,1026,-5,A,America/New_York
9E,3976,CVG,3488,ATL,3682,,0,CR9,3488,Cincinnati Northern Kentucky Intl,Cincinnati,United States,CVG,KCVG,39.048836,-84.667822,896,-5,A,America/New_York,3682,Hartsfield Jackson Atlanta Intl,Atlanta,United States,ATL,KATL,33.636719,-84.428067,1026,-5,A,America/New_York
9E,3976,DTW,3645,MSY,3861,,0,CR9,3645,Detroit Metro Wayne Co,Detroit,United States,DTW,KDTW,42.212444,-83.353389,645,-5,A,America/New_York,3861,Louis Armstrong New Orleans Intl,New Orleans,United States,MSY,KMSY,29.993389,-90.258028,4,-6,A,America/Chicago
9E,3976,EVV,4018,ATL,3682,,0,CRJ,4018,Evansville Regional,Evansville,United States,EVV,KEVV,38.036997,-87.532364,418,-6,A,America/Chicago,3682,Hartsfield Jackson Atlanta Intl,Atlanta,United States,ATL,KATL,33.636719,-84.428067,1026,-5,A,America/New_York
9E,3976,FWA,4041,ATL,3682,,0,CRJ,4041,Fort Wayne,Fort Wayne,United States,FWA,KFWA,40.978472,-85.195139,815,-5,A,America/New_York,3682,Hartsfield Jackson Atlanta Intl,Atlanta,United States,ATL,KATL,33.636719,-84.428067,1026,-5,A,America/New_York
9E,3976,GSO,4008,ATL,3682,,0,CR9,4008,Piedmont Triad,Greensboro,United States,GSO,KGSO,36.09775,-79.937306,925,-5,A,America/New_York,3682,Hartsfield Jackson Atlanta Intl,Atlanta,United States,ATL,KATL,33.636719,-84.428067,1026,-5,A,America/New_York
9E,3976,GSP,4034,ATL,3682,,0,CRJ,4034,Greenville-Spartanburg International,Greenville,United States,GSP,KGSP,34.895556,-82.218889,964,-5,A,America/New_York,3682,Hartsfield Jackson Atlanta Intl,Atlanta,United States,ATL,KATL,33.636719,-84.428067,1026,-5,A,America/New_York
9E,3976,JFK,3797,MSY,3861,,0,CR9,3797,John F Kennedy Intl,New York,United States,JFK,KJFK,40.639751,-73.778925,13,-5,A,America/New_York,3861,Louis Armstrong New Orleans Intl,New Orleans,United States,MSY,KMSY,29.993389,-90.258028,4,-6,A,America/Chicago
9E,3976,LAN,3544,ATL,3682,,0,CRJ,3544,Capital City,Lansing,United States,LAN,KLAN,42.7787,-84.587357,861,-5,A,America/New_York,3682,Hartsfield Jackson Atlanta Intl,Atlanta,United States,ATL,KATL,33.636719,-84.428067,1026,-5,A,America/New_York
9E,3976,LEX,4017,ATL,3682,,0,CRJ,4017,Blue Grass,Lexington KY,United States,LEX,KLEX,38.0365,-84.605889,979,-5,A,America/New_York,3682,Hartsfield Jackson Atlanta Intl,Atlanta,United States,ATL,KATL,33.636719,-84.428067,1026,-5,A,America/New_York
9E,3976,MBS,4128,ATL,3682,,0,CRJ,4128,Mbs Intl,Saginaw,United States,MBS,KMBS,43.532913,-84.079647,668,-5,A,America/New_York,3682,Hartsfield Jackson Atlanta Intl,Atlanta,United States,ATL,KATL,33.636719,-84.428067,1026,-5,A,America/New_York
9E,3976,MDT,3542,ATL,3682,,0,CRJ,3542,Harrisburg Intl,Harrisburg,United States,MDT,KMDT,40.193494,-76.763403,310,-5,A,America/New_York,3682,Hartsfield Jackson Atlanta Intl,Atlanta,United States,ATL,KATL,33.636719,-84.428067,1026,-5,A,America/New_York
9E,3976,MSP,3858,ATL,3682,,0,,3858,Minneapolis St Paul Intl,Minneapolis,United States,MSP,KMSP,44.881956,-93.221767,841,-6,A,America/Chicago,3682,Hartsfield Jackson Atlanta Intl,Atlanta,United States,ATL,KATL,33.636719,-84.428067,1026,-5,A,America/New_York
9E,3976,MSP,3858,MSY,3861,,0,CR9,3858,Minneapolis St Paul Intl,Minneapolis,United States,MSP,KMSP,44.881956,-93.221767,841,-6,A,America/Chicago,3861,Louis Armstrong New Orleans Intl,New Orleans,United States,MSY,KMSY,29.993389,-90.258028,4,-6,A,America/Chicago
9E,3976,MSY,3861,DTW,3645,,0,CR9,3861,Louis Armstrong New Orleans Intl,New Orleans,United States,MSY,KMSY,29.993389,-90.258028,4,-6,A,America/Chicago,3645,Detroit Metro Wayne Co,Detroit,United States,DTW,KDTW,42.212444,-83.353389,645,-5,A,America/New_York
9E,3976,MSY,3861,JFK,3797,,0,CR9,3861,Louis Armstrong New Orleans Intl,New Orleans,United States,MSY,KMSY,29.993389,-90.258028,4,-6,A,America/Chicago,3797,John F Kennedy Intl,New York,United States,JFK,KJFK,40.639751,-73.778925,13,-5,A,America/New_York
9E,3976,MSY,3861,MSP,3858,,0,CR9,3861,Louis Armstrong New Orleans Intl,New Orleans,United States,MSY,KMSY,29.993389,-90.258028,4,-6,A,America/Chicago,3858,Minneapolis St Paul Intl,Minneapolis,United States,MSP,KMSP,44.881956,-93.221767,841,-6,A,America/Chicago
9E,3976,ROA,4016,ATL,3682,,0,CRJ,4016,Roanoke Regional,Roanoke VA,United States,ROA,KROA,37.325472,-79.975417,1175,-5,A,America/New_York,3682,Hartsfield Jackson Atlanta Intl,Atlanta,United States,ATL,KATL,33.636719,-84.428067,1026,-5,A,America/New_York
9E,3976,SYR,3745,ATL,3682,,0,CR9,3745,Syracuse Hancock Intl,Syracuse,United States,SYR,KSYR,43.111187,-76.106311,421,-5,A,America/New_York,3682,Hartsfield Jackson Atlanta Intl,Atlanta,United States,ATL,KATL,33.636719,-84.428067,1026,-5,A,America/New_York
9E,3976,TYS,3676,ATL,3682,,0,CRJ CR9,3676,Mc Ghee Tyson,Knoxville,United States,TYS,KTYS,35.810972,-83.994028,981,-5,A,America/New_York,3682,Hartsfield Jackson Atlanta Intl,Atlanta,United States,ATL,KATL,33.636719,-84.428067,1026,-5,A,America/New_York
9E,3976,XNA,4356,ATL,3682,,0,CRJ,4356,NW Arkansas Regional,Bentonville,United States,XNA,KXNA,36.2818694,-94.3068111,1287,-6,A,America/Chicago,3682,Hartsfield Jackson Atlanta Intl,Atlanta,United States,ATL,KATL,33.636719,-84.428067,1026,-5,A,America/New_York
9K,1629,ACK,3517,BOS,3448,,0,CNA,3517,Nantucket Mem,Nantucket,United States,ACK,KACK,41.253053,-70.060181,48,-5,A,America/New_York,3448,General Edward Lawrence Logan Intl,Boston,United States,BOS,KBOS,42.364347,-71.005181,19,-5,A,America/New_York
9K,1629,ALB,3864,BOS,3448,,0,CNA,3864,Albany Intl,Albany,United States,ALB,KALB,42.748267,-73.801692,285,-5,A,America/New_York,3448,General Edward Lawrence Logan Intl,Boston,United States,BOS,KBOS,42.364347,-71.005181,19,-5,A,America/New_York
9K,1629,AUG,3701,BOS,3448,,0,CNA,3701,Augusta State,Augusta,United States,AUG,KAUG,44.320647,-69.797317,352,-5,A,America/New_York,3448,General Edward Lawrence Logan Intl,Boston,United States,BOS,KBOS,42.364347,-71.005181,19,-5,A,America/New_York
9K,1629,AXA,2900,SJU,2890,,0,CNA,2900,Wallblake,The Valley,Anguilla,AXA,TQPF,18.204834,-63.055084,127,-4,U,America/Anguilla,2890,Luis Munoz Marin Intl,San Juan,Puerto Rico,SJU,TJSJ,18.439417,-66.001833,9,-4,U,America/Puerto_Rico
9K,1629,BHB,4025,BOS,3448,,0,CNA,4025,Hancock County - Bar Harbor,Bar Harbor,United States,BHB,KBHB,44.4497689,-68.3615653,83,-5,A,America/New_York,3448,General Edward Lawrence Logan Intl,Boston,United States,BOS,KBOS,42.364347,-71.005181,19,-5,A,America/New_York
9K,1629,BOS,3448,ACK,3517,,0,CNA,3448,General Edward Lawrence Logan Intl,Boston,United States,BOS,KBOS,42.364347,-71.005181,19,-5,A,America/New_York,3517,Nantucket Mem,Nantucket,United States,ACK,KACK,41.253053,-70.060181,48,-5,A,America/New_York
9K,1629,BOS,3448,ALB,3864,,0,CNA,3448,General Edward Lawrence Logan Intl,Boston,United States,BOS,KBOS,42.364347,-71.005181,19,-5,A,America/New_York,3864,Albany Intl,Albany,United States,ALB,KALB,42.748267,-73.801692,285,-5,A,America/New_York
9K,1629,BOS,3448,AUG,3701,,0,CNA,3448,General Edward Lawrence Logan Intl,Boston,United States,BOS,KBOS,42.364347,-71.005181,19,-5,A,America/New_York,3701,Augusta State,Augusta,United States,AUG,KAUG,44.320647,-69.797317,352,-5,A,America/New_York
9K,1629,BOS,3448,BHB,4025,,0,CNA,3448,General Edward Lawrence Logan Intl,Boston,United States,BOS,KBOS,42.364347,-71.005181,19,-5,A,America/New_York,4025,Hancock County - Bar Harbor,Bar Harbor,United States,BHB,KBHB,44.4497689,-68.3615653,83,-5,A,America/New_York
9K,1629,BOS,3448,HYA,4278,,0,CNA,3448,General Edward Lawrence Logan Intl,Boston,United States,BOS,KBOS,42.364347,-71.005181,19,-5,A,America/New_York,4278,Barnstable Muni Boardman Polando Fld,Barnstable,United States,HYA,KHYA,41.669336,-70.280356,55,-5,A,America/New_York
9K,1629,BOS,3448,LEB,5749,,0,CNA,3448,General Edward Lawrence Logan Intl,Boston,United States,BOS,KBOS,42.364347,-71.005181,19,-5,A,America/New_York,5749,Lebanon Municipal Airport,Lebanon,United States,LEB,KLEB,43.6261,-72.3042,603,-5,A,America/New_York
9K,1629,BOS,3448,MVY,4265,,0,CNA,3448,General Edward Lawrence Logan Intl,Boston,United States,BOS,KBOS,42.364347,-71.005181,19,-5,A,America/New_York,4265,Martha\\'s Vineyard,Vineyard Haven MA,United States,MVY,KMVY,41.391667,-70.615278,67,-5,A,America/New_York
9K,1629,BOS,3448,PVC,6456,,0,CNA,3448,General Edward Lawrence Logan Intl,Boston,United States,BOS,KBOS,42.364347,-71.005181,19,-5,A,America/New_York,6456,Provincetown Muni,Provincetown,United States,PVC,KPVC,42.071945,-70.22139,9,-5,A,America/New_York
9K,1629,BOS,3448,RKD,4026,,0,CNA,3448,General Edward Lawrence Logan Intl,Boston,United States,BOS,KBOS,42.364347,-71.005181,19,-5,A,America/New_York,4026,Knox County Regional Airport,Rockland,United States,RKD,KRKD,44.0601111,-69.0992303,56,-5,A,America/New_York
9K,1629,BOS,3448,RUT,5767,,0,CNA,3448,General Edward Lawrence Logan Intl,Boston,United States,BOS,KBOS,42.364347,-71.005181,19,-5,A,America/New_York,5767,Rutland State Airport,Rutland,United States,RUT,KRUT,43.5294,-72.9496,787,-5,A,America/New_York
9K,1629,BOS,3448,SLK,5770,,0,CNA,3448,General Edward Lawrence Logan Intl,Boston,United States,BOS,KBOS,42.364347,-71.005181,19,-5,A,America/New_York,5770,Adirondack Regional Airport,Saranac Lake,United States,SLK,KSLK,44.3853,-74.2062,1663,-5,A,America/New_York
9K,1629,CGI,5728,STL,3678,,0,CNA,5728,Cape Girardeau Regional Airport,Cape Girardeau,United States,CGI,KCGI,37.2253,-89.5708,342,-6,A,America/Chicago,3678,Lambert St Louis Intl,St. Louis,United States,STL,KSTL,38.748697,-90.370028,618,-6,A,America/Chicago
9K,1629,CPX,6814,SJU,2890,,0,BNI,6814,Culebra Airport,Culebra Island,Puerto Rico,CPX,TJCP,18.3127,-65.3034,12,-4,U,America/Puerto_Rico,2890,Luis Munoz Marin Intl,San Juan,Puerto Rico,SJU,TJSJ,18.439417,-66.001833,9,-4,U,America/Puerto_Rico
9K,1629,EIS,2903,SJU,2890,,0,CNA,2903,Terrance B Lettsome Intl,Tortola,British Virgin Islands,EIS,TUPJ,18.444834,-64.542975,15,-4,U,America/Tortola,2890,Luis Munoz Marin Intl,San Juan,Puerto Rico,SJU,TJSJ,18.439417,-66.001833,9,-4,U,America/Puerto_Rico
9K,1629,HYA,4278,BOS,3448,,0,CNA,4278,Barnstable Muni Boardman Polando Fld,Barnstable,United States,HYA,KHYA,41.669336,-70.280356,55,-5,A,America/New_York,3448,General Edward Lawrence Logan Intl,Boston,United States,BOS,KBOS,42.364347,-71.005181,19,-5,A,America/New_York
9K,1629,IRK,5744,STL,3678,,0,CNA,5744,Kirksville Regional Airport,Kirksville,United States,IRK,KIRK,40.0935,-92.5449,966,-6,A,America/Chicago,3678,Lambert St Louis Intl,St. Louis,United States,STL,KSTL,38.748697,-90.370028,618,-6,A,America/Chicago
9K,1629,LEB,5749,BOS,3448,,0,CNA,5749,Lebanon Municipal Airport,Lebanon,United States,LEB,KLEB,43.6261,-72.3042,603,-5,A,America/New_York,3448,General Edward Lawrence Logan Intl,Boston,United States,BOS,KBOS,42.364347,-71.005181,19,-5,A,America/New_York
9K,1629,MAZ,2888,SJU,2890,,0,CNA,2888,Eugenio Maria De Hostos,Mayaguez,Puerto Rico,MAZ,TJMZ,18.255694,-67.148472,28,-4,U,America/Puerto_Rico,2890,Luis Munoz Marin Intl,San Juan,Puerto Rico,SJU,TJSJ,18.439417,-66.001833,9,-4,U,America/Puerto_Rico
9K,1629,MVY,4265,BOS,3448,,0,CNA,4265,Martha\\'s Vineyard,Vineyard Haven MA,United States,MVY,KMVY,41.391667,-70.615278,67,-5,A,America/New_York,3448,General Edward Lawrence Logan Intl,Boston,United States,BOS,KBOS,42.364347,-71.005181,19,-5,A,America/New_York
9K,1629,MWA,6825,STL,3678,,0,CNA,6825,Williamson Country Regional Airport,Marion,United States,MWA,KMWA,37.7549569,-89.0110936,472,-6,A,America/Chicago,3678,Lambert St Louis Intl,St. Louis,United States,STL,KSTL,38.748697,-90.370028,618,-6,A,America/Chicago
9K,1629,NEV,6079,SJU,2890,,0,CNA,6079,Vance Winkworth Amory International Airport,Charlestown,Saint Kitts and Nevis,NEV,TKPN,17.205678,-62.589869,14,-4,U,America/St_Kitts,2890,Luis Munoz Marin Intl,San Juan,Puerto Rico,SJU,TJSJ,18.439417,-66.001833,9,-4,U,America/Puerto_Rico
9K,1629,OWB,5758,STL,3678,,0,CNA,5758,Owensboro Daviess County Airport,Owensboro,United States,OWB,KOWB,37.7401,-87.1668,406,-6,A,America/Chicago,3678,Lambert St Louis Intl,St. Louis,United States,STL,KSTL,38.748697,-90.370028,618,-6,A,America/Chicago
9K,1629,PVC,6456,BOS,3448,,0,CNA,6456,Provincetown Muni,Provincetown,United States,PVC,KPVC,42.071945,-70.22139,9,-5,A,America/New_York,3448,General Edward Lawrence Logan Intl,Boston,United States,BOS,KBOS,42.364347,-71.005181,19,-5,A,America/New_York
9K,1629,RKD,4026,BOS,3448,,0,CNA,4026,Knox County Regional Airport,Rockland,United States,RKD,KRKD,44.0601111,-69.0992303,56,-5,A,America/New_York,3448,General Edward Lawrence Logan Intl,Boston,United States,BOS,KBOS,42.364347,-71.005181,19,-5,A,America/New_York
9K,1629,RUT,5767,BOS,3448,,0,CNA,5767,Rutland State Airport,Rutland,United States,RUT,KRUT,43.5294,-72.9496,787,-5,A,America/New_York,3448,General Edward Lawrence Logan Intl,Boston,United States,BOS,KBOS,42.364347,-71.005181,19,-5,A,America/New_York
9K,1629,SJU,2890,AXA,2900,,0,CNA,2890,Luis Munoz Marin Intl,San Juan,Puerto Rico,SJU,TJSJ,18.439417,-66.001833,9,-4,U,America/Puerto_Rico,2900,Wallblake,The Valley,Anguilla,AXA,TQPF,18.204834,-63.055084,127,-4,U,America/Anguilla
9K,1629,SJU,2890,CPX,6814,,0,BNI,2890,Luis Munoz Marin Intl,San Juan,Puerto Rico,SJU,TJSJ,18.439417,-66.001833,9,-4,U,America/Puerto_Rico,6814,Culebra Airport,Culebra Island,Puerto Rico,CPX,TJCP,18.3127,-65.3034,12,-4,U,America/Puerto_Rico
9K,1629,SJU,2890,EIS,2903,,0,CNA,2890,Luis Munoz Marin Intl,San Juan,Puerto Rico,SJU,TJSJ,18.439417,-66.001833,9,-4,U,America/Puerto_Rico,2903,Terrance B Lettsome Intl,Tortola,British Virgin Islands,EIS,TUPJ,18.444834,-64.542975,15,-4,U,America/Tortola
9K,1629,SJU,2890,MAZ,2888,,0,CNA,2890,Luis Munoz Marin Intl,San Juan,Puerto Rico,SJU,TJSJ,18.439417,-66.001833,9,-4,U,America/Puerto_Rico,2888,Eugenio Maria De Hostos,Mayaguez,Puerto Rico,MAZ,TJMZ,18.255694,-67.148472,28,-4,U,America/Puerto_Rico
